fault_index,gate_id,fault_val,ok,attempts_used,precheck_success,precheck_attempts,precheck_pi_assignments,ai_precheck_solve_time_s,ai_precheck_sim_time_s,ai_hint_solve_time_s,ai_podem_search_time_s,ai_result_code,search_backtracks_diagnostic,classic_ok,classic_result_code,classic_backtracks,classic_recursive_calls,ai_less_backtracks,ai_error,time_s,classic_time_s
0,3853,3,True,1,True,1,4,0.2743,0.0737,0.0,0.1432,1,0,True,1,0,5,,,0.6201,0.1211
1,3853,4,True,1,True,1,5,0.0101,0.0712,0.0,0.1044,1,0,True,1,0,5,,,0.3058,0.1122
2,3855,3,True,1,True,1,4,0.0236,0.0725,0.0,0.1055,1,0,True,1,0,5,,,0.3198,0.11
3,3855,4,True,1,True,1,4,0.0142,0.0679,0.0,0.1028,1,0,True,1,0,5,,,0.3097,0.1159
4,3869,3,True,1,True,1,4,0.0082,0.0453,0.0,0.0,1,0,True,1,0,3,,,0.1235,0.0658
5,3869,4,True,1,True,1,4,0.0059,0.0346,0.0,0.0,1,0,True,1,0,5,,,0.1525,0.1082
6,3874,3,False,1,False,1,18,0.0103,0.0699,0.0,0.6506,0,0,True,1,12,56,,strict no-fallback: direct AI assignment did not detect fault,2.2699,1.5313
7,3874,4,False,1,False,1,18,0.0098,0.071,0.0,0.6009,0,0,True,1,12,56,,strict no-fallback: direct AI assignment did not detect fault,2.221,1.5314
8,3878,3,True,1,True,1,7,0.0115,0.0726,0.0,0.2129,1,0,True,1,0,8,,,0.4869,0.1806
9,3878,4,True,1,True,1,7,0.0112,0.0694,0.0,0.2153,1,0,True,1,0,8,,,0.503,0.1989
10,3879,3,True,1,True,1,6,0.01,0.0706,0.0,0.1705,1,0,True,1,0,7,,,0.4179,0.159
11,3879,4,True,1,True,1,5,0.0192,0.0703,0.0,0.1776,1,0,True,1,0,6,,,0.4099,0.1332
12,3883,3,False,1,False,1,12,0.0139,0.0701,0.0,0.34,0,0,True,1,0,34,,strict no-fallback: direct AI assignment did not detect fault,1.1919,0.7601
13,3883,4,False,1,False,1,11,0.0152,0.0717,0.0,0.3494,0,0,True,1,0,33,,strict no-fallback: direct AI assignment did not detect fault,1.1702,0.7262
14,3889,3,False,1,False,1,12,0.0098,0.0841,0.0,0.3817,0,0,True,1,0,30,,strict no-fallback: direct AI assignment did not detect fault,1.1548,0.6714
15,3889,4,False,1,False,1,12,0.0098,0.0696,0.0,0.3752,0,0,True,1,0,30,,strict no-fallback: direct AI assignment did not detect fault,1.1388,0.6749
16,3891,3,True,1,True,1,20,0.0101,0.0701,0.0,0.6466,1,0,True,1,0,21,,,1.2146,0.4796
17,3891,4,True,1,True,1,20,0.0122,0.07,0.0,0.6538,1,0,True,1,0,21,,,1.2158,0.472
18,3893,3,True,1,True,1,8,0.0101,0.0696,0.0,0.2437,1,0,True,1,0,9,,,0.5296,0.1984
19,3893,4,False,1,False,1,3,0.0106,0.0693,0.0,0.0698,0,0,True,1,2,14,,strict no-fallback: direct AI assignment did not detect fault,0.5286,0.3712
20,3895,3,False,1,False,1,11,0.0094,0.071,0.0,0.3453,0,0,True,1,0,33,,strict no-fallback: direct AI assignment did not detect fault,1.1621,0.7287
21,3895,4,False,1,False,1,11,0.0111,0.0705,0.0,0.3415,0,0,True,1,0,33,,strict no-fallback: direct AI assignment did not detect fault,1.1774,0.7465
22,3900,3,True,1,True,1,11,0.012,0.0693,0.0,0.317,1,0,True,1,0,12,,,0.6838,0.2774
23,3900,4,True,1,True,1,11,0.0133,0.0705,0.0,0.3209,1,0,True,1,0,12,,,0.6875,0.2738
24,3907,3,True,1,True,1,11,0.0116,0.0701,0.0,0.3161,1,0,True,1,0,12,,,0.6834,0.2775
25,3907,4,True,1,True,1,11,0.0117,0.0713,0.0,0.286,1,0,True,1,0,12,,,0.6486,0.2717
26,3913,3,False,1,False,1,48,0.032,0.0666,0.0,1.4671,0,0,False,2,296,649,,strict no-fallback: direct AI assignment did not detect fault,21.5878,20.014
27,3913,4,False,1,False,1,48,0.0317,0.0651,0.0,1.5184,0,0,False,2,304,665,,strict no-fallback: direct AI assignment did not detect fault,21.6558,20.0328
28,3915,3,True,1,True,1,27,0.0119,0.0668,0.0,0.8509,1,0,True,1,0,28,,,1.5428,0.6042
29,3915,4,True,1,True,1,27,0.0132,0.0685,0.0,0.8528,1,0,True,1,0,28,,,1.5539,0.6115
30,3930,3,True,1,True,1,24,0.0226,0.0692,0.0,0.7637,1,0,True,1,0,29,,,1.5006,0.6372
31,3930,4,True,1,True,1,23,0.0213,0.0674,0.0,0.6542,1,0,True,1,0,24,,,1.2767,0.5247
32,3931,3,True,1,True,1,13,0.0238,0.0676,0.0,0.4208,1,0,True,1,0,17,,,0.9075,0.3867
33,3931,4,True,1,True,1,13,0.0214,0.0672,0.0,0.2958,1,0,True,1,0,14,,,0.6987,0.306
34,3932,3,False,1,False,1,22,0.022,0.0731,0.0,0.7124,0,0,True,1,62,153,,strict no-fallback: direct AI assignment did not detect fault,5.3419,4.5264
35,3932,4,False,1,False,1,21,0.0253,0.0674,0.0,0.5656,0,0,False,2,313,652,,strict no-fallback: direct AI assignment did not detect fault,20.6975,20.0311
36,3933,3,True,1,True,1,14,0.0413,0.0671,0.0,0.4217,1,0,True,1,0,20,,,0.9957,0.4576
37,3933,4,True,1,True,1,13,0.5562,0.0334,0.0,0.2854,1,0,True,1,0,14,,,1.1865,0.3038
38,3935,3,True,1,True,1,21,0.0113,0.0662,0.0,0.6456,1,0,True,1,0,22,,,1.1917,0.4607
39,3935,4,True,1,True,1,21,0.012,0.0674,0.0,0.6621,1,0,True,1,0,22,,,1.2252,0.4755
40,3939,3,False,1,False,1,12,0.0187,0.0667,0.0,0.3619,0,0,False,2,311,640,,strict no-fallback: direct AI assignment did not detect fault,20.4635,20.0084
41,3939,4,False,1,False,1,30,0.011,0.0674,0.0,0.9464,0,0,True,1,215,462,,strict no-fallback: direct AI assignment did not detect fault,15.096,14.0631
42,3947,3,True,1,True,1,21,0.0127,0.0652,0.0,0.6601,1,0,True,1,0,40,,,1.6095,0.8637
43,3947,4,False,1,False,1,14,0.0107,0.067,0.0,0.4238,0,0,True,1,0,40,,strict no-fallback: direct AI assignment did not detect fault,1.3909,0.8814
44,3949,3,True,1,True,1,22,0.0121,0.0648,0.0,0.676,1,0,True,1,0,25,,,1.2949,0.5343
45,3949,4,True,1,True,1,24,0.012,0.0667,0.0,0.7533,1,0,True,1,0,25,,,1.3684,0.5287
46,3957,3,True,1,True,1,23,0.0192,0.0662,0.0,0.7096,1,0,True,1,0,26,,,1.3582,0.5551
47,3957,4,True,1,True,1,28,0.0192,0.0664,0.0,0.8635,1,0,True,1,0,27,,,1.5289,0.5719
48,3958,3,True,1,True,1,25,0.0121,0.0645,0.0,0.7591,1,0,True,1,0,26,,,1.3878,0.5442
49,3958,4,True,1,True,1,24,0.0119,0.0666,0.0,0.7274,1,0,True,1,0,25,,,1.3404,0.5263
50,3961,3,True,1,True,1,21,0.0123,0.067,0.0,0.6422,1,0,True,1,0,22,,,1.1931,0.4633
51,3961,4,True,1,True,1,21,0.0118,0.0658,0.0,0.6427,1,0,True,1,0,22,,,1.1818,0.4536
52,3964,3,False,1,False,1,12,0.0125,0.0656,0.0,0.3588,0,0,True,1,28,84,,strict no-fallback: direct AI assignment did not detect fault,2.8193,2.3742
53,3964,4,False,1,False,1,29,0.0118,0.0664,0.0,0.9031,0,0,True,1,215,461,,strict no-fallback: direct AI assignment did not detect fault,14.9531,13.9639
54,3974,3,True,1,True,1,24,0.02,0.0683,0.0,0.7393,1,0,True,1,0,27,,,1.4006,0.5651
55,3974,4,True,1,True,1,22,0.0473,0.0336,0.0,0.5817,1,0,True,1,0,23,,,1.1767,0.506
56,3975,3,True,1,True,1,13,0.0253,0.0663,0.0,0.3892,1,0,True,1,0,16,,,0.8389,0.3499
57,3975,4,True,1,True,1,13,0.0442,0.0323,0.0,0.2926,1,0,True,1,0,14,,,0.6699,0.293
58,3976,3,False,1,False,1,22,0.0226,0.0651,0.0,0.6736,0,0,True,1,78,183,,strict no-fallback: direct AI assignment did not detect fault,6.1467,5.3772
59,3976,4,False,1,False,1,21,0.04,0.0338,0.0,0.5539,0,0,True,1,1,25,,strict no-fallback: direct AI assignment did not detect fault,1.1781,0.5422
60,3977,3,True,1,True,1,17,0.0236,0.0656,0.0,0.5212,1,0,True,1,0,16,,,0.9579,0.3397
61,3977,4,True,1,True,1,17,0.0245,0.0658,0.0,0.5218,1,0,True,1,0,23,,,1.1033,0.4834
62,3978,3,True,1,True,1,25,0.0108,0.0659,0.0,0.7733,1,0,True,1,0,34,,,1.5648,0.7068
63,3978,4,True,1,True,1,24,0.011,0.0667,0.0,0.7445,1,0,True,1,0,34,,,1.566,0.7359
64,3979,3,True,1,True,1,13,0.029,0.0673,0.0,0.3217,1,0,True,1,0,15,,,0.7597,0.3328
65,3979,4,True,1,True,1,13,0.0309,0.0685,0.0,0.2864,1,0,True,1,0,14,,,0.7069,0.3131
66,3980,3,True,1,True,1,14,0.0297,0.0672,0.0,0.4254,1,0,True,1,0,19,,,0.9487,0.4184
67,3980,4,True,1,True,1,13,0.0573,0.0678,0.0,0.289,1,0,True,1,0,14,,,0.7215,0.299
68,3981,3,True,1,True,1,22,0.0257,0.0696,0.0,0.6795,1,0,True,1,0,22,,,1.2729,0.4892
69,3981,4,True,1,True,1,18,0.0245,0.0665,0.0,0.4642,1,0,True,1,0,19,,,0.9689,0.4054
70,3982,3,True,1,True,1,14,0.0287,0.0684,0.0,0.4357,1,0,True,1,0,18,,,0.9499,0.4089
71,3982,4,True,1,True,1,13,0.0254,0.0667,0.0,0.2872,1,0,True,1,0,14,,,0.6923,0.3046
72,3983,3,True,1,True,1,14,0.0398,0.0673,0.0,0.4221,1,0,True,1,0,20,,,0.9665,0.4293
73,3983,4,True,1,True,1,13,0.0538,0.0338,0.0,0.2887,1,0,True,1,0,14,,,0.6932,0.3092
74,3984,3,False,1,False,1,48,0.0381,0.0659,0.0,1.5015,0,0,False,2,307,674,,strict no-fallback: direct AI assignment did not detect fault,21.6252,20.0116
75,3984,4,False,1,False,1,48,0.0106,0.0645,0.0,1.4802,0,0,True,1,0,20,,strict no-fallback: direct AI assignment did not detect fault,2.0031,0.4391
76,3987,3,False,1,False,1,15,0.0124,0.0649,0.0,0.4575,0,0,True,1,33,119,,strict no-fallback: direct AI assignment did not detect fault,3.7415,3.199
77,3987,4,False,1,False,1,15,0.0318,0.0666,0.0,0.4602,0,0,False,2,312,657,,strict no-fallback: direct AI assignment did not detect fault,20.5829,20.0165
78,3990,3,False,1,False,1,18,0.0116,0.0664,0.0,0.5508,0,0,True,1,0,29,,strict no-fallback: direct AI assignment did not detect fault,1.2449,0.6084
79,3990,4,True,1,True,1,55,0.013,0.0658,0.0,1.7297,1,0,True,1,0,56,,,2.9782,1.162
80,3993,3,False,1,False,1,15,0.01,0.0656,0.0,0.4595,0,0,True,1,1,54,,strict no-fallback: direct AI assignment did not detect fault,1.705,1.1621
81,3993,4,False,1,False,1,15,0.0107,0.069,0.0,0.4637,0,0,True,1,62,146,,strict no-fallback: direct AI assignment did not detect fault,4.8872,4.3356
82,3996,3,True,1,True,1,54,0.0099,0.068,0.0,1.6969,1,0,True,1,0,55,,,2.9393,1.1566
83,3996,4,True,1,True,1,55,0.0109,0.0719,0.0,1.7375,1,0,True,1,0,56,,,2.9791,1.151
84,3997,3,True,1,True,1,23,0.0318,0.0657,0.0,0.6608,1,0,True,1,0,30,,,1.4002,0.634
85,3997,4,True,1,True,1,20,0.0932,0.0664,0.0,0.5154,1,0,True,1,0,21,,,1.127,0.4437
86,3998,3,True,1,True,1,13,0.0368,0.0641,0.0,0.3606,1,0,True,1,0,18,,,0.8489,0.3796
87,3998,4,True,1,True,1,13,0.093,0.0653,0.0,0.2908,1,0,True,1,0,14,,,0.7549,0.2979
88,3999,3,False,1,False,1,27,0.0294,0.0673,0.0,0.7882,0,0,True,1,62,155,,strict no-fallback: direct AI assignment did not detect fault,5.4216,4.5289
89,3999,4,False,1,False,1,20,0.0729,0.0328,0.0,0.5166,0,0,True,1,0,19,,strict no-fallback: direct AI assignment did not detect fault,1.0318,0.4016
90,4000,3,True,1,True,1,14,0.0352,0.0661,0.0,0.4181,1,0,True,1,0,23,,,1.009,0.4815
91,4000,4,True,1,True,1,13,0.0671,0.0327,0.0,0.2883,1,0,True,1,0,14,,,0.689,0.2933
92,4005,3,True,1,True,1,22,0.0093,0.0709,0.0,0.6844,1,0,True,1,0,23,,,1.2549,0.4824
93,4005,4,True,1,True,1,22,0.0096,0.0661,0.0,0.6678,1,0,True,1,0,23,,,1.231,0.4796
94,4007,3,True,1,True,1,20,0.0112,0.0702,0.0,0.6481,1,0,True,1,0,21,,,1.1773,0.4382
95,4007,4,True,1,True,1,22,0.0189,0.066,0.0,0.6413,1,0,True,1,0,23,,,1.2069,0.473
96,4014,3,True,1,True,1,5,0.0054,0.0654,0.0,0.1296,1,0,True,1,0,6,,,0.3281,0.1201
97,4014,4,True,1,True,1,7,0.0049,0.0681,0.0,0.2263,1,0,True,1,0,8,,,0.4917,0.1843
98,4027,3,True,1,True,1,13,0.0056,0.0671,0.0,0.4177,1,0,True,1,0,14,,,0.7997,0.3014
99,4027,4,True,1,True,1,6,0.0101,0.0661,0.0,0.1298,1,0,True,1,0,8,,,0.3819,0.1683
100,4028,3,True,1,True,1,4,0.0056,0.0334,0.0,0.0,1,0,True,1,0,3,,,0.1067,0.0638
101,4028,4,True,1,True,1,4,0.0052,0.0325,0.0,0.0,1,0,True,1,0,5,,,0.1585,0.1166
102,4036,3,False,1,False,1,35,0.0394,0.0671,0.0,1.0898,0,0,False,2,310,661,,strict no-fallback: direct AI assignment did not detect fault,21.2144,20.0102
103,4036,4,False,1,False,1,35,0.0317,0.0663,0.0,1.1002,0,0,False,2,310,658,,strict no-fallback: direct AI assignment did not detect fault,21.2679,20.0618
104,4041,3,True,1,True,1,6,0.01,0.0667,0.0,0.1614,1,0,True,1,0,7,,,0.3875,0.1412
105,4041,4,True,1,True,1,6,0.0106,0.0657,0.0,0.1671,1,0,True,1,0,7,,,0.3983,0.147
106,4047,3,True,1,True,1,21,0.013,0.0665,0.0,0.6509,1,0,True,1,0,23,,,1.2305,0.492
107,4047,4,True,1,True,1,21,0.0127,0.0667,0.0,0.646,1,0,True,1,0,22,,,1.1999,0.4668
108,4053,3,True,1,True,1,21,0.0107,0.0667,0.0,0.6324,1,0,True,1,0,22,,,1.1747,0.4571
109,4053,4,True,1,True,1,21,0.0131,0.065,0.0,0.6364,1,0,True,1,0,22,,,1.1934,0.4712
110,4056,3,True,1,True,1,19,0.0231,0.0679,0.0,0.5785,1,0,True,1,0,20,,,1.0977,0.4198
111,4056,4,True,1,True,1,22,0.0276,0.0649,0.0,0.7092,1,0,True,1,0,23,,,1.2896,0.4802
112,4059,3,True,1,True,1,20,0.0108,0.0659,0.0,0.6092,1,0,True,1,0,21,,,1.1247,0.4311
113,4059,4,True,1,True,1,19,0.011,0.0674,0.0,0.5767,1,0,True,1,0,20,,,1.0939,0.4306
114,4061,3,False,1,False,1,13,0.013,0.066,0.0,0.3925,0,0,True,1,0,22,,strict no-fallback: direct AI assignment did not detect fault,0.951,0.4716
115,4061,4,False,1,False,1,12,0.013,0.0663,0.0,0.3545,0,0,True,1,0,21,,strict no-fallback: direct AI assignment did not detect fault,0.8876,0.4456
116,4064,3,True,1,True,1,21,0.01,0.0675,0.0,0.6428,1,0,True,1,0,22,,,1.1923,0.464
117,4064,4,True,1,True,1,21,0.0103,0.0678,0.0,0.6503,1,0,True,1,0,22,,,1.2018,0.4654
118,4067,3,True,1,True,1,21,0.0112,0.0649,0.0,0.6483,1,0,True,1,0,22,,,1.2047,0.4725
119,4067,4,True,1,True,1,21,0.0115,0.0662,0.0,0.651,1,0,True,1,0,22,,,1.2089,0.4721
120,4070,3,False,1,False,1,10,0.0098,0.064,0.0,0.2953,0,0,True,1,3,30,,strict no-fallback: direct AI assignment did not detect fault,1.074,0.6971
121,4070,4,False,1,False,1,10,0.0107,0.064,0.0,0.2939,0,0,True,1,3,30,,strict no-fallback: direct AI assignment did not detect fault,1.0772,0.7008
122,4073,3,False,1,False,1,10,0.0096,0.0678,0.0,0.2901,0,0,True,1,3,30,,strict no-fallback: direct AI assignment did not detect fault,1.064,0.6887
123,4073,4,False,1,False,1,10,0.0103,0.0693,0.0,0.2914,0,0,True,1,3,30,,strict no-fallback: direct AI assignment did not detect fault,1.078,0.699
124,4076,3,False,1,False,1,10,0.0098,0.065,0.0,0.2896,0,0,True,1,3,30,,strict no-fallback: direct AI assignment did not detect fault,1.0828,0.7095
125,4076,4,False,1,False,1,10,0.0099,0.0662,0.0,0.2911,0,0,True,1,3,30,,strict no-fallback: direct AI assignment did not detect fault,1.069,0.693
126,4079,3,False,1,False,1,10,0.0107,0.0662,0.0,0.2927,0,0,True,1,3,31,,strict no-fallback: direct AI assignment did not detect fault,1.1163,0.7369
127,4079,4,False,1,False,1,10,0.0106,0.0655,0.0,0.2913,0,0,True,1,3,31,,strict no-fallback: direct AI assignment did not detect fault,1.1118,0.7363
128,4082,3,True,1,True,1,21,0.01,0.0676,0.0,0.6413,1,0,True,1,0,22,,,1.1882,0.4615
129,4082,4,True,1,True,1,21,0.0123,0.0679,0.0,0.6565,1,0,True,1,0,22,,,1.238,0.4934
130,4085,3,True,1,True,1,21,0.0114,0.0856,0.0,0.6441,1,0,True,1,0,22,,,1.2257,0.4754
131,4085,4,True,1,True,1,21,0.0106,0.0671,0.0,0.6448,1,0,True,1,0,22,,,1.1922,0.4619
132,4090,3,True,1,True,1,21,0.0112,0.0672,0.0,0.6422,1,0,True,1,0,22,,,1.189,0.4601
133,4090,4,True,1,True,1,21,0.0119,0.0669,0.0,0.6437,1,0,True,1,0,22,,,1.1986,0.4681
134,4093,3,True,1,True,1,21,0.0108,0.0641,0.0,0.6705,1,0,True,1,0,22,,,1.2151,0.462
135,4093,4,True,1,True,1,21,0.0107,0.0666,0.0,0.642,1,0,True,1,0,22,,,1.192,0.4635
136,4096,3,False,1,False,1,8,0.0124,0.066,0.0,0.2262,0,0,True,1,1,26,,strict no-fallback: direct AI assignment did not detect fault,0.8859,0.5731
137,4096,4,False,1,False,1,8,0.0106,0.0643,0.0,0.2272,0,0,True,1,1,26,,strict no-fallback: direct AI assignment did not detect fault,0.8911,0.5812
138,4099,3,False,1,False,1,8,0.0117,0.065,0.0,0.2325,0,0,True,1,1,26,,strict no-fallback: direct AI assignment did not detect fault,0.8862,0.5689
139,4099,4,False,1,False,1,8,0.0108,0.0669,0.0,0.2265,0,0,True,1,1,26,,strict no-fallback: direct AI assignment did not detect fault,0.8991,0.5868
140,4102,3,False,1,False,1,8,0.0115,0.0674,0.0,0.2299,0,0,True,1,1,26,,strict no-fallback: direct AI assignment did not detect fault,0.8916,0.5747
141,4102,4,False,1,False,1,8,0.0112,0.0646,0.0,0.229,0,0,True,1,1,26,,strict no-fallback: direct AI assignment did not detect fault,0.9008,0.5875
142,4105,3,False,1,False,1,8,0.0122,0.0684,0.0,0.2573,0,0,True,1,1,27,,strict no-fallback: direct AI assignment did not detect fault,0.9407,0.5947
143,4105,4,False,1,False,1,8,0.0103,0.0656,0.0,0.2247,0,0,True,1,1,27,,strict no-fallback: direct AI assignment did not detect fault,0.9473,0.6384
144,4108,3,True,1,True,1,21,0.0129,0.0661,0.0,0.644,1,0,True,1,0,22,,,1.2077,0.4769
145,4108,4,True,1,True,1,21,0.0119,0.0664,0.0,0.6455,1,0,True,1,0,22,,,1.1985,0.4665
146,4111,3,True,1,True,1,21,0.0103,0.0649,0.0,0.6405,1,0,True,1,0,22,,,1.1965,0.4726
147,4111,4,True,1,True,1,21,0.0107,0.0654,0.0,0.6398,1,0,True,1,0,22,,,1.1884,0.4647
148,4116,3,True,1,True,1,21,0.0108,0.0671,0.0,0.6578,1,0,True,1,0,22,,,1.2076,0.464
149,4116,4,True,1,True,1,21,0.0131,0.0671,0.0,0.6496,1,0,True,1,0,22,,,1.1939,0.4563
150,4119,3,True,1,True,1,21,0.0102,0.0659,0.0,0.6428,1,0,True,1,0,22,,,1.1761,0.4495
151,4119,4,True,1,True,1,21,0.0118,0.0653,0.0,0.6269,1,0,True,1,0,22,,,1.1664,0.4547
152,4122,3,True,1,True,1,21,0.0122,0.0777,0.0,0.6653,1,0,True,1,0,22,,,1.2204,0.4569
153,4122,4,True,1,True,1,21,0.0105,0.0651,0.0,0.6424,1,0,True,1,0,22,,,1.1811,0.4553
154,4125,3,True,1,True,1,21,0.0109,0.0673,0.0,0.6628,1,0,True,1,0,22,,,1.2307,0.4818
155,4125,4,True,1,True,1,21,0.0123,0.0679,0.0,0.6723,1,0,True,1,0,22,,,1.255,0.4942
156,4128,3,True,1,True,1,21,0.0121,0.0785,0.0,0.6474,1,0,True,1,0,22,,,1.2254,0.4776
157,4128,4,True,1,True,1,21,0.0114,0.0667,0.0,0.6464,1,0,True,1,0,22,,,1.2111,0.4785
158,4131,3,True,1,True,1,22,0.0119,0.0683,0.0,0.6767,1,0,True,1,0,23,,,1.261,0.496
159,4131,4,True,1,True,1,22,0.0118,0.065,0.0,0.6848,1,0,True,1,0,23,,,1.2613,0.4917
160,4134,3,True,1,True,1,21,0.0126,0.0663,0.0,0.6495,1,0,True,1,0,22,,,1.2399,0.5038
161,4134,4,True,1,True,1,21,0.0122,0.0666,0.0,0.649,1,0,True,1,0,22,,,1.2203,0.4836
162,4137,3,True,1,True,1,21,0.0115,0.0653,0.0,0.6505,1,0,True,1,0,22,,,1.2026,0.4671
163,4137,4,True,1,True,1,21,0.0112,0.0675,0.0,0.6393,1,0,True,1,0,22,,,1.2114,0.4847
164,4146,3,True,1,True,1,21,0.0131,0.0666,0.0,0.6477,1,0,True,1,0,22,,,1.1972,0.462
165,4146,4,True,1,True,1,21,0.013,0.066,0.0,0.6531,1,0,True,1,0,22,,,1.2041,0.4642
166,4148,3,False,1,False,1,10,0.0121,0.0676,0.0,0.2964,0,0,True,1,2,27,,strict no-fallback: direct AI assignment did not detect fault,1.0078,0.6238
167,4148,4,False,1,False,1,10,0.0114,0.0655,0.0,0.2919,0,0,True,1,2,27,,strict no-fallback: direct AI assignment did not detect fault,0.9858,0.6093
168,4150,3,False,1,False,1,9,0.015,0.0686,0.0,0.2605,0,0,True,1,2,27,,strict no-fallback: direct AI assignment did not detect fault,0.9873,0.6323
169,4150,4,False,1,False,1,9,0.0116,0.0651,0.0,0.2618,0,0,True,1,2,27,,strict no-fallback: direct AI assignment did not detect fault,0.9596,0.6133
170,4152,3,False,1,False,1,9,0.0121,0.0669,0.0,0.2635,0,0,True,1,2,27,,strict no-fallback: direct AI assignment did not detect fault,0.9741,0.6235
171,4152,4,False,1,False,1,9,0.0122,0.0668,0.0,0.2634,0,0,True,1,2,27,,strict no-fallback: direct AI assignment did not detect fault,0.9696,0.6193
172,4154,3,False,1,False,1,9,0.0133,0.0654,0.0,0.2596,0,0,True,1,2,27,,strict no-fallback: direct AI assignment did not detect fault,1.0008,0.654
173,4154,4,False,1,False,1,9,0.0113,0.0653,0.0,0.2627,0,0,True,1,2,27,,strict no-fallback: direct AI assignment did not detect fault,0.9662,0.6189
174,4156,3,False,1,False,1,9,0.0114,0.0654,0.0,0.2599,0,0,True,1,2,28,,strict no-fallback: direct AI assignment did not detect fault,0.976,0.6317
175,4156,4,False,1,False,1,9,0.012,0.0665,0.0,0.2608,0,0,True,1,2,28,,strict no-fallback: direct AI assignment did not detect fault,0.9984,0.6513
176,4158,3,True,1,True,1,21,0.0121,0.0682,0.0,0.6428,1,0,True,1,0,22,,,1.2023,0.4711
177,4158,4,True,1,True,1,21,0.0128,0.0656,0.0,0.65,1,0,True,1,0,22,,,1.2485,0.5116
178,4160,3,True,1,True,1,21,0.0114,0.067,0.0,0.6458,1,0,True,1,0,22,,,1.2009,0.469
179,4160,4,True,1,True,1,21,0.0122,0.0657,0.0,0.644,1,0,True,1,0,22,,,1.2188,0.4887
180,4165,3,True,1,True,1,7,0.01,0.0654,0.0,0.1965,1,0,True,1,0,8,,,0.4524,0.172
181,4165,4,True,1,True,1,7,0.0122,0.0651,0.0,0.1957,1,0,True,1,0,8,,,0.4578,0.177
182,4168,3,True,1,True,1,21,0.011,0.0669,0.0,0.6381,1,0,True,1,0,22,,,1.2017,0.4769
183,4168,4,True,1,True,1,21,0.0127,0.0675,0.0,0.6541,1,0,True,1,0,22,,,1.2179,0.4755
184,4170,3,False,1,False,1,10,0.011,0.067,0.0,0.2906,0,0,True,1,0,22,,strict no-fallback: direct AI assignment did not detect fault,0.8529,0.4755
185,4170,4,False,1,False,1,10,0.013,0.0652,0.0,0.2935,0,0,True,1,2,27,,strict no-fallback: direct AI assignment did not detect fault,0.9976,0.6181
186,4176,3,True,1,True,1,21,0.0104,0.0671,0.0,0.6456,1,0,True,1,0,22,,,1.1923,0.4614
187,4176,4,True,1,True,1,21,0.0125,0.0677,0.0,0.6543,1,0,True,1,0,22,,,1.2118,0.4696
188,4178,3,True,1,True,1,21,0.0114,0.0689,0.0,0.6524,1,0,True,1,0,22,,,1.2088,0.4682
189,4178,4,True,1,True,1,21,0.0113,0.0688,0.0,0.6499,1,0,True,1,0,22,,,1.2177,0.4786
190,4185,3,True,1,True,1,22,0.0155,0.067,0.0,0.6367,1,0,True,1,0,23,,,1.2103,0.4835
191,4185,4,True,1,True,1,22,0.0158,0.0667,0.0,0.6382,1,0,True,1,0,22,,,1.1988,0.4701
192,4188,3,True,1,True,1,22,0.0148,0.0663,0.0,0.6311,1,0,True,1,0,23,,,1.2156,0.4952
193,4188,4,True,1,True,1,22,0.0165,0.0644,0.0,0.6374,1,0,True,1,0,22,,,1.2021,0.4755
194,4194,3,True,1,True,1,77,0.0112,0.077,0.0,2.4591,1,0,True,1,0,78,,,4.2216,1.6662
195,4194,4,True,1,True,1,77,0.0109,0.0666,0.0,2.4901,1,0,True,1,0,78,,,4.2321,1.6567
196,4197,3,True,1,True,1,47,0.012,0.0664,0.0,1.4833,1,0,True,1,0,48,,,2.5884,1.0188
197,4197,4,True,1,True,1,47,0.0102,0.0675,0.0,1.4915,1,0,True,1,0,48,,,2.6044,1.0271
198,4199,3,True,1,True,1,17,0.0112,0.0668,0.0,0.5078,1,0,True,1,0,18,,,0.9773,0.3833
199,4199,4,True,1,True,1,17,0.0115,0.0661,0.0,0.5187,1,0,True,1,0,18,,,0.9878,0.3836
200,4201,3,True,1,True,1,62,0.0114,0.071,0.0,2.0322,1,0,True,1,0,63,,,3.5041,1.3813
201,4201,4,True,1,True,1,62,0.0114,0.0701,0.0,2.0306,1,0,True,1,0,63,,,3.4635,1.3435
202,4203,3,False,1,False,1,3,0.0106,0.0695,0.0,0.066,0,0,True,1,0,9,,strict no-fallback: direct AI assignment did not detect fault,0.3504,0.1962
203,4203,4,False,1,False,1,3,0.0106,0.0692,0.0,0.0663,0,0,True,1,2,14,,strict no-fallback: direct AI assignment did not detect fault,0.5098,0.3556
204,4207,3,True,1,True,1,21,0.0124,0.0683,0.0,0.6482,1,0,True,1,0,22,,,1.2071,0.4701
205,4207,4,True,1,True,1,21,0.0117,0.0668,0.0,0.6403,1,0,True,1,0,22,,,1.1894,0.4627
206,4210,3,True,1,True,1,17,0.0107,0.0711,0.0,0.5075,1,0,True,1,0,18,,,0.9887,0.391
207,4210,4,True,1,True,1,17,0.0118,0.0656,0.0,0.5202,1,0,True,1,0,18,,,0.9961,0.3907
208,4212,3,True,1,True,1,21,0.0119,0.0676,0.0,0.6346,1,0,True,1,0,22,,,1.1948,0.4724
209,4212,4,True,1,True,1,21,0.0111,0.067,0.0,0.6335,1,0,True,1,0,22,,,1.207,0.4872
