fault_index,gate_id,fault_val,ok,attempts_used,precheck_success,precheck_attempts,precheck_pi_assignments,ai_precheck_solve_time_s,ai_precheck_sim_time_s,ai_hint_solve_time_s,ai_podem_search_time_s,ai_result_code,search_backtracks_diagnostic,classic_ok,classic_result_code,classic_backtracks,classic_recursive_calls,ai_less_backtracks,ai_error,time_s,classic_time_s
6246,31169,3,True,1,False,1,16,1.6302,0.0324,1.6467,0.9691,1,0,True,1,0,43,,,5.1438,0.8302
6247,31173,4,False,1,False,1,34,1.6471,0.0,1.3949,6.1827,2,72,False,2,505,1053,,,39.3938,30.0759
6248,31176,4,True,1,True,1,7,1.5055,0.0,0.0,0.2466,1,0,True,1,0,8,,,1.998,0.1524
6249,31177,3,True,1,True,1,24,1.2263,0.0,0.0,0.7716,1,0,True,1,0,25,,,2.5959,0.4866
6250,31178,3,True,1,True,1,24,1.2823,0.0,0.0,0.7706,1,0,True,1,0,25,,,2.6635,0.4836
6251,31187,4,True,1,True,1,5,0.7956,0.0,0.0,0.183,1,0,True,1,0,6,,,1.2019,0.1154
6252,31189,4,True,1,True,1,5,0.551,0.0,0.0,0.1793,1,0,True,1,0,6,,,0.9598,0.1181
6253,31193,3,True,1,True,1,24,1.0666,0.0,0.0,0.7811,1,0,True,1,0,25,,,2.4286,0.4793
6254,31193,4,True,1,True,1,10,0.5663,0.0328,0.0,0.0,1,0,True,1,0,6,,,0.8584,0.113
6255,31195,3,True,1,True,1,24,2.0175,0.0,0.0,0.7879,1,0,True,1,0,25,,,3.4273,0.4801
6256,31198,4,True,1,True,1,7,1.2751,0.0,0.0,0.2442,1,0,True,1,0,8,,,1.7423,0.1527
6257,31202,3,True,1,True,1,41,0.6881,0.0325,0.0,0.2551,1,0,True,1,0,8,,,1.2036,0.1531
6258,31208,4,True,1,True,1,7,1.3814,0.0,0.0,0.2453,1,0,True,1,0,8,,,2.2186,0.1548
6259,31219,4,True,1,True,1,25,1.1951,0.0327,0.0,0.6859,1,0,True,1,0,48,,,2.8575,0.9157
6260,31226,3,True,1,False,1,24,10.385,0.0321,10.1861,3.8706,1,44,True,1,44,146,,,28.1868,3.6599
6261,31227,3,False,1,False,1,53,0.7679,0.0,0.6932,6.6793,2,66,False,2,518,1096,,,38.2696,30.0767
6262,31227,4,False,1,False,1,53,1.4829,0.0,1.3965,6.7043,2,66,False,2,518,1099,,,39.6455,30.0089
6263,31237,4,True,1,True,1,18,1.1846,0.0331,0.0,0.0,1,0,True,1,0,7,,,1.4731,0.1339
6264,31240,4,True,1,True,1,9,0.1306,0.0653,0.0,0.255,1,0,True,1,282,575,,,17.1882,16.7296
6265,31241,4,True,1,True,1,9,0.6707,0.0326,0.0,0.2232,1,0,True,1,0,10,,,1.1258,0.1916
6266,31246,3,True,1,True,1,14,1.4329,0.0328,0.0,0.1912,1,0,True,1,0,3,,,2.1653,0.0557
6267,31250,4,True,1,True,1,35,0.7556,0.0332,0.0,0.0,1,0,True,1,0,6,,,0.929,0.1137
6268,31259,4,False,1,False,1,25,7.7427,0.033,7.0913,5.2325,2,75,False,2,498,1097,,,50.1641,30.0155
6269,31275,3,True,1,True,1,2,2.1644,0.0332,0.0,0.0,1,0,True,1,0,3,,,2.4891,0.0567
6270,31278,3,True,1,True,1,5,2.2473,0.0,0.0,0.1807,1,0,True,1,0,6,,,2.6102,0.117
6271,31281,4,False,1,False,1,23,4.2642,0.0,4.2002,6.1014,2,86,False,2,519,1081,,,44.6106,30.0064
6272,31289,3,False,1,False,1,57,0.8186,0.0,0.8853,6.8285,2,66,False,2,511,1098,,,38.5931,30.0017
6273,31304,3,False,1,False,1,24,2.0779,0.0332,2.1073,5.2634,2,75,False,2,505,1089,,,39.8182,30.282
6274,31310,4,False,1,False,1,17,7.172,0.0,6.8655,5.558,2,78,False,2,502,1090,,,49.7267,30.051
6275,31322,3,True,1,True,1,6,1.5268,0.0336,0.0,0.193,1,0,True,1,0,7,,,1.924,0.1353
6276,31324,3,False,1,False,1,58,0.6272,0.0,0.564,6.8708,2,66,False,2,512,1100,,,38.1378,30.0205
6277,31337,3,True,1,True,1,23,2.2699,0.0,0.0,0.7614,1,0,True,1,0,24,,,3.7828,0.453
6278,31338,4,True,1,False,1,44,0.2713,0.0,0.0672,4.0057,1,30,True,1,30,106,,,6.932,2.5695
6279,31341,3,True,1,True,1,2,1.0134,0.033,0.0,0.0,1,0,True,1,0,3,,,1.1746,0.0551
6280,31346,3,True,1,False,1,24,11.7352,0.0328,11.6348,4.327,1,43,True,1,43,144,,,31.3766,3.5954
6281,31358,4,False,1,False,1,23,4.2596,0.0,4.1088,5.7571,2,65,False,2,521,1071,,,44.1734,30.0074
6282,31362,3,True,1,False,1,24,14.0604,0.0333,13.1228,4.6887,1,59,True,1,59,176,,,36.4414,4.4761
6283,31370,3,True,1,True,1,9,4.6694,0.0643,0.0,0.128,1,0,True,1,0,21,,,5.2725,0.4016
6284,31371,3,True,1,True,1,21,1.0856,0.0334,0.0,0.4064,1,0,True,1,0,22,,,1.966,0.4312
