fault_index,gate_id,fault_val,ok,attempts_used,precheck_success,precheck_attempts,precheck_pi_assignments,ai_backtracks,classic_ok,classic_backtracks,ai_less_backtracks,ai_error,time_s,classic_time_s
0,3,4,True,1,False,1,0,115,,,,,7.8807,
1,14,3,True,1,False,1,0,115,,,,,7.9784,
2,25,3,True,1,False,1,0,0,,,,,0.5845,
3,26,3,True,1,False,1,0,0,,,,,0.5839,
4,29,3,True,1,False,1,0,0,,,,,0.5884,
5,30,3,True,1,False,1,0,0,,,,,0.5857,
6,33,4,True,1,False,1,0,0,,,,,0.5869,
7,35,4,True,1,False,1,0,7,,,,,0.7705,
8,36,3,True,1,False,1,0,0,,,,,0.107,
9,42,3,True,1,False,1,0,0,,,,,0.2398,
10,43,3,True,1,False,1,0,0,,,,,0.2404,
11,43,4,True,1,False,1,0,0,,,,,0.2416,
12,46,3,True,1,False,1,0,0,,,,,0.064,
13,49,3,True,1,False,1,0,0,,,,,0.0848,
14,54,4,True,1,False,1,0,0,,,,,0.1164,
15,58,4,True,1,False,1,0,0,,,,,0.109,
16,61,3,True,1,False,1,0,0,,,,,0.108,
17,67,4,True,1,False,1,0,0,,,,,0.1079,
18,74,4,True,1,False,1,0,0,,,,,0.1091,
19,78,4,True,1,False,1,0,0,,,,,0.1095,
20,86,4,True,1,False,1,0,0,,,,,0.0659,
21,89,4,True,1,False,1,0,0,,,,,0.0656,
22,93,4,True,1,False,1,0,0,,,,,0.065,
23,94,4,True,1,False,1,0,0,,,,,0.0642,
24,100,4,True,1,False,1,0,0,,,,,0.0643,
25,106,3,True,1,False,1,0,0,,,,,0.0647,
26,111,4,True,1,False,1,0,0,,,,,0.0643,
27,124,3,True,1,False,1,0,0,,,,,0.0656,
28,127,3,True,1,False,1,0,0,,,,,0.0653,
29,128,4,True,1,False,1,0,0,,,,,0.064,
30,131,4,True,1,False,1,0,0,,,,,0.0641,
31,135,3,True,1,False,1,0,0,,,,,0.2403,
32,136,3,True,1,False,1,0,0,,,,,0.2422,
33,137,4,True,1,False,1,0,0,,,,,0.2438,
34,144,4,True,1,False,1,0,0,,,,,0.2424,
35,148,3,True,1,False,1,0,0,,,,,0.2307,
36,152,4,True,1,False,1,0,0,,,,,0.2557,
37,153,3,True,1,False,1,0,0,,,,,0.2529,
38,156,3,True,1,False,1,0,0,,,,,0.2528,
39,164,3,True,1,False,1,0,0,,,,,0.2521,
40,166,4,True,1,False,1,0,0,,,,,0.2571,
41,167,3,True,1,False,1,0,0,,,,,0.2516,
42,167,4,True,1,False,1,0,0,,,,,0.251,
43,178,4,True,1,False,1,0,0,,,,,0.2501,
44,183,3,True,1,False,1,0,0,,,,,0.4233,
45,185,4,True,1,False,1,0,0,,,,,0.4497,
46,197,4,True,1,False,1,0,0,,,,,0.4206,
47,198,4,True,1,False,1,0,0,,,,,0.427,
48,217,4,True,1,False,1,0,0,,,,,0.0826,
49,220,4,True,1,False,1,0,0,,,,,0.0837,
50,223,4,True,1,False,1,0,0,,,,,0.0831,
51,224,4,True,1,False,1,0,0,,,,,0.0835,
52,249,3,True,1,False,1,0,0,,,,,0.0839,
53,252,4,True,1,False,1,0,0,,,,,0.0824,
54,253,3,True,1,False,1,0,0,,,,,0.0828,
55,258,4,True,1,False,1,0,0,,,,,0.0821,
56,281,3,True,1,False,1,0,0,,,,,0.0818,
57,282,3,True,1,False,1,0,0,,,,,0.0817,
58,284,4,True,1,False,1,0,0,,,,,0.0816,
59,287,3,True,1,False,1,0,0,,,,,0.1188,
60,290,4,True,1,False,1,0,0,,,,,0.1097,
61,300,4,True,1,False,1,0,0,,,,,0.1057,
62,305,3,True,1,False,1,0,0,,,,,0.1055,
63,305,4,True,1,False,1,0,0,,,,,0.103,
64,306,3,True,1,False,1,0,0,,,,,0.1046,
65,306,4,True,1,False,1,0,0,,,,,0.1027,
66,309,3,True,1,False,1,0,0,,,,,0.1026,
67,316,4,True,1,False,1,0,0,,,,,0.1027,
68,325,3,True,1,False,1,0,0,,,,,0.0814,
69,335,3,True,1,False,1,0,0,,,,,0.0821,
70,336,3,True,1,False,1,0,0,,,,,0.0822,
71,342,3,True,1,False,1,0,0,,,,,0.0821,
72,346,3,True,1,False,1,0,0,,,,,0.0813,
73,355,3,True,1,False,1,0,0,,,,,0.0609,
74,357,3,True,1,False,1,0,0,,,,,0.0611,
75,359,4,True,1,False,1,0,0,,,,,0.0606,
76,387,4,True,1,False,1,0,0,,,,,0.2073,
77,412,4,True,1,False,1,0,0,,,,,0.0609,
78,415,4,True,1,False,1,0,0,,,,,0.0606,
79,418,3,True,1,False,1,0,0,,,,,0.0609,
80,419,4,True,1,False,1,0,0,,,,,0.0604,
81,424,3,True,1,False,1,0,0,,,,,0.0814,
82,431,4,True,1,False,1,0,0,,,,,0.0812,
83,438,4,True,1,False,1,0,0,,,,,0.0815,
84,442,3,True,1,False,1,0,0,,,,,0.0818,
85,450,3,True,1,False,1,0,0,,,,,0.0817,
86,452,4,True,1,False,1,0,0,,,,,0.084,
87,455,4,True,1,False,1,0,0,,,,,0.0818,
88,461,4,True,1,False,1,0,0,,,,,0.1054,
89,462,4,True,1,False,1,0,0,,,,,0.1055,
90,468,4,True,1,False,1,0,0,,,,,0.1041,
91,470,3,True,1,False,1,0,0,,,,,0.1062,
92,474,4,True,1,False,1,0,0,,,,,0.1055,
93,476,4,True,1,False,1,0,0,,,,,0.1303,
94,479,3,True,1,False,1,0,0,,,,,0.1052,
95,485,3,True,1,False,1,0,0,,,,,0.102,
96,485,4,True,1,False,1,0,0,,,,,0.1042,
97,488,4,True,1,False,1,0,0,,,,,0.1024,
98,496,3,True,1,False,1,0,0,,,,,0.1019,
99,507,3,True,1,False,1,0,0,,,,,0.1022,
100,517,3,True,1,False,1,0,0,,,,,0.1031,
101,523,3,True,1,False,1,0,0,,,,,0.103,
102,524,4,True,1,False,1,0,0,,,,,0.1031,
103,525,4,True,1,False,1,0,0,,,,,0.1027,
104,526,4,True,1,False,1,0,0,,,,,0.1027,
105,529,4,True,1,False,1,0,0,,,,,0.1036,
106,537,4,True,1,False,1,0,0,,,,,0.1018,
107,546,3,True,1,False,1,0,0,,,,,0.1018,
108,563,4,True,1,False,1,0,0,,,,,0.1028,
109,566,3,True,1,False,1,0,0,,,,,0.1013,
110,578,3,True,1,False,1,0,0,,,,,0.1027,
111,581,4,True,1,False,1,0,0,,,,,0.0612,
112,583,3,True,1,False,1,0,0,,,,,0.0608,
113,587,3,True,1,False,1,0,0,,,,,0.0614,
114,596,4,True,1,False,1,0,0,,,,,0.0805,
115,601,4,True,1,False,1,0,0,,,,,0.0809,
116,602,3,True,1,False,1,0,0,,,,,0.0829,
117,611,4,True,1,False,1,0,0,,,,,0.0839,
118,614,3,True,1,False,1,0,0,,,,,0.0843,
119,620,3,True,1,False,1,0,0,,,,,0.082,
120,623,4,True,1,False,1,0,0,,,,,0.0832,
121,625,4,True,1,False,1,0,0,,,,,0.0817,
122,632,3,True,1,False,1,0,0,,,,,0.1441,
123,633,4,True,1,False,1,0,0,,,,,0.0801,
124,634,3,True,1,False,1,0,0,,,,,0.081,
125,636,3,True,1,False,1,0,0,,,,,0.085,
126,636,4,True,1,False,1,0,0,,,,,0.0803,
127,638,3,True,1,False,1,0,0,,,,,0.081,
128,638,4,True,1,False,1,0,0,,,,,0.0807,
129,639,3,True,1,False,1,0,0,,,,,0.0811,
130,654,4,True,1,False,1,0,0,,,,,0.0828,
131,661,3,True,1,False,1,0,0,,,,,0.0829,
132,667,3,True,1,False,1,0,0,,,,,0.0604,
133,674,4,True,1,False,1,0,0,,,,,0.0608,
134,677,3,True,1,False,1,0,0,,,,,0.0606,
135,678,3,True,1,False,1,0,0,,,,,0.0611,
136,679,3,True,1,False,1,0,0,,,,,0.0615,
137,682,4,True,1,False,1,0,0,,,,,0.0614,
138,709,3,True,1,False,1,0,0,,,,,0.061,
139,710,4,True,1,False,1,0,0,,,,,0.0616,
140,713,3,True,1,False,1,0,0,,,,,0.0618,
141,713,4,True,1,False,1,0,0,,,,,0.0614,
142,720,3,True,1,False,1,0,0,,,,,0.0617,
143,723,4,True,1,False,1,0,0,,,,,0.0616,
144,727,4,True,1,False,1,0,0,,,,,0.3509,
145,735,3,True,1,False,1,0,0,,,,,0.3471,
146,736,4,True,1,False,1,0,0,,,,,0.3648,
147,739,3,True,1,False,1,0,0,,,,,0.3466,
148,740,3,True,1,False,1,0,0,,,,,0.347,
149,748,3,True,1,False,1,0,0,,,,,0.4875,
150,759,4,True,1,False,1,0,0,,,,,0.0604,
151,764,3,True,1,False,1,0,0,,,,,0.0606,
152,767,3,True,1,False,1,0,0,,,,,0.0599,
153,775,3,True,1,False,1,0,0,,,,,0.0601,
154,776,3,True,1,False,1,0,0,,,,,0.0604,
155,777,4,True,1,False,1,0,0,,,,,0.0612,
156,782,4,True,1,False,1,0,0,,,,,0.0608,
157,791,4,True,1,False,1,0,0,,,,,0.1019,
158,798,3,True,1,False,1,0,0,,,,,0.102,
159,801,4,True,1,False,1,0,0,,,,,0.1016,
160,804,3,True,1,False,1,0,0,,,,,0.1013,
161,804,4,True,1,False,1,0,0,,,,,0.1022,
162,809,3,True,1,False,1,0,0,,,,,0.1059,
163,812,4,True,1,False,1,0,0,,,,,0.1033,
164,813,4,True,1,False,1,0,0,,,,,0.103,
165,826,3,True,1,False,1,0,0,,,,,0.0611,
166,829,4,True,1,False,1,0,0,,,,,0.1045,
167,831,3,True,1,False,1,0,0,,,,,0.2065,
168,834,4,True,1,False,1,0,0,,,,,0.0812,
169,837,3,True,1,False,1,0,0,,,,,0.0616,
170,843,4,True,1,False,1,0,0,,,,,0.0616,
171,858,3,True,1,False,1,0,0,,,,,0.0613,
172,864,3,True,1,False,1,0,0,,,,,0.0609,
173,865,3,True,1,False,1,0,0,,,,,0.0602,
174,866,4,True,1,False,1,0,0,,,,,0.0611,
175,871,3,True,1,False,1,0,0,,,,,0.0815,
176,877,3,True,1,False,1,0,0,,,,,0.0803,
177,878,4,True,1,False,1,0,0,,,,,0.0819,
178,886,4,True,1,False,1,0,0,,,,,0.0819,
179,888,3,True,1,False,1,0,0,,,,,0.0812,
180,892,3,True,1,False,1,0,0,,,,,0.0824,
181,893,3,True,1,False,1,0,0,,,,,0.0811,
182,897,4,True,1,False,1,0,0,,,,,0.0809,
183,898,3,True,1,False,1,0,0,,,,,0.083,
184,902,3,True,1,False,1,0,0,,,,,0.0803,
185,902,4,True,1,False,1,0,0,,,,,0.081,
186,912,4,True,1,False,1,0,0,,,,,0.1671,
187,921,3,True,1,False,1,0,0,,,,,0.1614,
188,923,4,True,1,False,1,0,0,,,,,0.1642,
189,931,3,True,1,False,1,0,0,,,,,0.1636,
190,935,4,True,1,False,1,0,0,,,,,0.1339,
191,947,4,True,1,False,1,0,0,,,,,0.173,
192,949,3,True,1,False,1,0,0,,,,,0.1558,
193,956,3,True,1,False,1,0,0,,,,,0.1778,
194,958,3,True,1,False,1,0,0,,,,,0.166,
195,964,3,True,1,False,1,0,0,,,,,0.1656,
196,975,3,True,1,False,1,0,0,,,,,0.1655,
197,978,4,True,1,False,1,0,0,,,,,0.1662,
198,985,4,True,1,False,1,0,0,,,,,0.1656,
199,990,4,True,1,False,1,0,0,,,,,0.1649,
200,1000,3,True,1,False,1,0,0,,,,,0.1243,
201,1006,4,True,1,False,1,0,0,,,,,0.167,
202,1007,4,True,1,False,1,0,0,,,,,0.1657,
203,1008,4,True,1,False,1,0,0,,,,,0.1693,
204,1020,4,True,1,False,1,0,0,,,,,0.1685,
205,1023,3,True,1,False,1,0,0,,,,,0.1657,
206,1023,4,True,1,False,1,0,0,,,,,0.1694,
207,1032,4,True,1,False,1,0,0,,,,,0.1241,
208,1038,4,True,1,False,1,0,0,,,,,0.0819,
209,1047,3,True,1,False,1,0,0,,,,,0.0812,
210,1055,3,True,1,False,1,0,0,,,,,0.0804,
211,1065,3,True,1,False,1,0,0,,,,,0.0784,
212,1065,4,True,1,False,1,0,0,,,,,0.0805,
213,1067,4,True,1,False,1,0,0,,,,,0.0813,
214,1068,3,True,1,False,1,0,0,,,,,0.0813,
215,1068,4,True,1,False,1,0,0,,,,,0.0807,
216,1070,3,True,1,False,1,0,0,,,,,0.0803,
217,1072,3,True,1,False,1,0,0,,,,,0.0811,
218,1074,4,True,1,False,1,0,0,,,,,0.0824,
219,1077,4,True,1,False,1,0,0,,,,,0.0812,
220,1084,3,True,1,False,1,0,0,,,,,0.0815,
221,1087,4,True,1,False,1,0,0,,,,,0.0834,
222,1094,3,True,1,False,1,0,0,,,,,0.0806,
223,1099,3,True,1,False,1,0,0,,,,,0.082,
224,1108,3,True,1,False,1,0,0,,,,,0.0809,
225,1121,3,True,1,False,1,0,0,,,,,0.0625,
226,1122,3,True,1,False,1,0,0,,,,,0.0632,
227,1123,3,True,1,False,1,0,0,,,,,0.0601,
228,1138,3,True,1,False,1,0,0,,,,,0.0599,
229,1140,3,True,1,False,1,0,0,,,,,0.0616,
230,1146,4,True,1,False,1,0,0,,,,,0.2291,
231,1158,4,True,1,False,1,0,0,,,,,0.2246,
232,1159,3,True,1,False,1,0,0,,,,,0.2361,
233,1175,4,True,1,False,1,0,0,,,,,0.314,
234,1177,4,True,1,False,1,0,0,,,,,0.3078,
235,1187,4,True,1,False,1,0,0,,,,,0.3086,
236,1189,3,True,1,False,1,0,0,,,,,0.3094,
237,1199,4,True,1,False,1,0,0,,,,,0.3093,
238,1207,3,True,1,False,1,0,0,,,,,0.0617,
239,1208,3,True,1,False,1,0,0,,,,,0.0616,
240,1213,3,True,1,False,1,0,0,,,,,0.0605,
241,1219,3,True,1,False,1,0,0,,,,,0.0605,
242,1221,3,True,1,False,1,0,0,,,,,0.0612,
243,1223,3,True,1,False,1,0,0,,,,,0.0608,
244,1225,4,True,1,False,1,0,0,,,,,0.0608,
245,1229,3,True,1,False,1,0,0,,,,,0.0606,
246,1231,4,True,1,False,1,0,0,,,,,0.0611,
247,1232,3,True,1,False,1,0,0,,,,,0.0605,
248,1236,4,True,1,False,1,0,0,,,,,0.0602,
249,1238,3,True,1,False,1,0,0,,,,,0.7023,
250,1239,3,True,1,False,1,0,0,,,,,0.7009,
251,1246,4,True,1,False,1,0,0,,,,,0.1012,
252,1247,3,True,1,False,1,0,0,,,,,0.1017,
253,1257,4,True,1,False,1,0,0,,,,,0.1011,
254,1276,3,True,1,False,1,0,0,,,,,0.0604,
255,1280,3,True,1,False,1,0,0,,,,,0.2062,
256,1280,4,True,1,False,1,0,0,,,,,0.2056,
257,1284,3,True,1,False,1,0,0,,,,,0.0817,
258,1285,4,True,1,False,1,0,0,,,,,0.2314,
259,1287,3,True,1,False,1,0,0,,,,,0.2263,
260,1291,4,True,1,False,1,0,0,,,,,0.0606,
261,1306,3,True,1,False,1,0,0,,,,,0.0755,
262,1309,4,True,1,False,1,0,0,,,,,0.0669,
263,1318,3,True,1,False,1,0,0,,,,,0.0621,
264,1319,4,False,1,False,1,0,136,,,,,10.0149,
265,1321,3,True,1,False,1,0,0,,,,,0.1156,
266,1333,3,True,1,False,1,0,0,,,,,0.0878,
267,1336,3,True,1,False,1,0,0,,,,,0.0855,
268,1336,4,True,1,False,1,0,0,,,,,0.0807,
269,1345,3,True,1,False,1,0,0,,,,,0.0815,
270,1350,4,True,1,False,1,0,0,,,,,0.0809,
271,1353,4,True,1,False,1,0,0,,,,,0.0803,
272,1355,4,True,1,False,1,0,0,,,,,0.0814,
273,1356,3,True,1,False,1,0,0,,,,,0.1009,
274,1356,4,True,1,False,1,0,0,,,,,0.1028,
275,1357,3,True,1,False,1,0,0,,,,,0.1032,
276,1362,4,True,1,False,1,0,0,,,,,0.104,
277,1363,4,True,1,False,1,0,0,,,,,0.1048,
278,1370,4,True,1,False,1,0,0,,,,,0.1048,
279,1376,4,True,1,False,1,0,0,,,,,0.1037,
280,1380,4,True,1,False,1,0,0,,,,,0.1068,
281,1384,3,True,1,False,1,0,0,,,,,0.1047,
282,1391,3,True,1,False,1,0,0,,,,,0.1027,
283,1395,3,True,1,False,1,0,0,,,,,0.1012,
284,1395,4,True,1,False,1,0,0,,,,,0.102,
285,1399,4,True,1,False,1,0,0,,,,,0.1086,
286,1416,4,True,1,False,1,0,0,,,,,0.0989,
287,1418,4,True,1,False,1,0,0,,,,,0.0988,
288,1423,4,True,1,False,1,0,0,,,,,0.1037,
289,1426,4,True,1,False,1,0,0,,,,,0.1025,
290,1431,4,True,1,False,1,0,0,,,,,0.1028,
291,1434,3,True,1,False,1,0,0,,,,,0.103,
292,1448,3,True,1,False,1,0,0,,,,,0.1033,
293,1448,4,True,1,False,1,0,0,,,,,0.1033,
294,1459,3,True,1,False,1,1,0,,,,,0.1558,
295,1468,4,True,1,False,1,1,0,,,,,0.1771,
296,1469,4,True,1,False,1,2,0,,,,,0.1126,
297,1475,3,True,1,False,1,1,34,,,,,2.6907,
298,1475,4,True,1,False,1,2,34,,,,,2.6387,
299,1477,4,True,1,False,1,1,0,,,,,0.5989,
300,1478,3,True,1,False,1,2,12,,,,,1.4208,
301,1481,4,False,1,False,1,2,152,,,,,10.11,
302,1482,4,True,1,False,1,1,0,,,,,0.1771,
303,1486,3,True,1,False,1,1,12,,,,,1.9613,
304,1487,4,True,1,False,1,1,12,,,,,1.9255,
305,1499,3,True,1,False,1,1,12,,,,,1.705,
306,1501,4,True,1,False,1,1,12,,,,,1.6268,
307,1508,3,True,1,False,1,1,12,,,,,1.4937,
308,1514,4,False,1,False,1,2,159,,,,,10.0691,
309,1529,4,True,1,False,1,1,0,,,,,0.7354,
310,1531,3,True,1,False,1,1,0,,,,,0.7172,
311,1531,4,True,1,False,1,1,0,,,,,0.7035,
312,1532,3,True,1,False,1,1,0,,,,,0.6734,
313,1534,3,True,1,False,1,1,0,,,,,0.6316,
314,1537,4,True,1,False,1,1,0,,,,,0.5685,
315,1538,3,True,1,False,1,1,0,,,,,0.5477,
316,1546,4,True,1,False,1,1,0,,,,,0.3816,
317,1550,3,True,1,False,1,1,0,,,,,0.3015,
318,1575,3,True,1,False,1,2,0,,,,,1.0416,
319,1576,4,True,1,False,1,1,0,,,,,0.5812,
320,1577,4,True,1,False,1,1,0,,,,,1.214,
321,1585,4,True,1,False,1,1,0,,,,,0.5553,
322,1586,3,True,1,False,1,1,0,,,,,1.1781,
323,1590,4,True,1,False,1,1,0,,,,,1.1679,
324,1592,4,True,1,False,1,1,0,,,,,0.9857,
325,1594,4,True,1,False,1,1,0,,,,,0.558,
326,1605,3,True,1,False,1,1,0,,,,,1.055,
327,1607,4,True,1,False,1,1,0,,,,,0.5623,
328,1619,3,True,1,False,1,1,0,,,,,0.8029,
329,1620,4,True,1,False,1,1,0,,,,,0.8014,
330,1628,3,True,1,False,1,1,0,,,,,0.7602,
331,1642,4,True,1,False,1,1,0,,,,,0.7267,
332,1648,3,True,1,False,1,1,0,,,,,0.8971,
333,1648,4,True,1,False,1,1,0,,,,,0.8932,
334,1657,4,True,1,False,1,1,0,,,,,0.8507,
335,1669,3,True,1,False,1,1,0,,,,,0.7854,
336,1670,3,True,1,False,1,1,0,,,,,0.7442,
337,1674,3,True,1,False,1,1,0,,,,,0.7797,
338,1675,4,True,1,False,1,1,0,,,,,0.7237,
339,1680,3,True,1,False,1,1,0,,,,,0.5205,
340,1680,4,True,1,False,1,1,0,,,,,0.5227,
341,1682,3,True,1,False,1,1,40,,,,,3.1334,
342,1684,4,True,1,False,1,1,0,,,,,0.6743,
343,1694,3,True,1,False,1,1,0,,,,,0.6316,
344,1695,4,True,1,False,1,2,56,,,,,3.9681,
345,1698,4,True,1,False,1,2,0,,,,,0.4815,
346,1704,4,True,1,False,1,2,0,,,,,0.645,
347,1711,3,True,1,False,1,1,8,,,,,1.1649,
348,1712,3,True,1,False,1,1,0,,,,,0.7024,
349,1712,4,True,1,False,1,2,0,,,,,0.7057,
350,1714,3,True,1,False,1,1,0,,,,,0.4401,
351,1728,3,True,1,False,1,1,0,,,,,1.0836,
352,1733,4,True,1,False,1,1,0,,,,,1.0316,
353,1736,3,True,1,False,1,1,0,,,,,0.7745,
354,1742,4,True,1,False,1,2,0,,,,,0.6923,
355,1748,3,True,1,False,1,2,0,,,,,0.4145,
356,1751,3,True,1,False,1,2,0,,,,,0.418,
357,1752,4,True,1,False,1,1,0,,,,,0.3185,
358,1755,3,True,1,False,1,2,0,,,,,0.3162,
359,1759,3,True,1,False,1,1,0,,,,,0.3815,
360,1770,4,True,1,False,1,1,0,,,,,0.5208,
361,1773,3,True,1,False,1,2,0,,,,,0.4191,
362,1779,3,True,1,False,1,1,0,,,,,0.8347,
363,1786,4,True,1,False,1,1,0,,,,,0.3376,
364,1792,3,False,1,False,1,1,158,,,,,10.0383,
365,1796,3,True,1,False,1,1,0,,,,,0.394,
366,1802,3,True,1,False,1,1,4,,,,,0.8179,
367,1803,4,True,1,False,1,2,0,,,,,1.0453,
368,1806,3,True,1,False,1,1,0,,,,,0.3557,
369,1807,4,True,1,False,1,1,0,,,,,0.4168,
370,1811,4,True,1,False,1,1,0,,,,,0.316,
371,1818,4,True,1,False,1,5,0,,,,,0.3327,
372,1820,4,True,1,False,1,5,0,,,,,0.3235,
373,1832,4,True,1,False,1,2,7,,,,,1.5336,
374,1841,4,True,1,False,1,5,0,,,,,0.4203,
375,1851,4,True,1,False,1,2,0,,,,,0.1358,
376,1863,3,True,1,False,1,4,0,,,,,0.737,
377,1866,4,True,1,False,1,1,0,,,,,0.6854,
378,1873,4,True,1,False,1,2,0,,,,,0.1364,
379,1874,4,True,1,False,1,1,0,,,,,0.1773,
380,1878,3,True,1,False,1,1,0,,,,,0.1141,
381,1882,3,True,1,False,1,1,0,,,,,0.1148,
382,1889,4,True,1,False,1,1,0,,,,,0.1539,
383,1891,3,True,1,False,1,1,0,,,,,0.4931,
384,1892,3,True,1,False,1,1,0,,,,,0.4866,
385,1893,3,True,1,False,1,1,0,,,,,0.4536,
386,1895,4,True,1,False,1,1,0,,,,,0.4764,
387,1896,3,True,1,False,1,1,0,,,,,0.4385,
388,1897,3,True,1,False,1,1,0,,,,,0.4577,
389,1898,4,False,1,False,1,1,166,,,,,10.0916,
390,1901,4,True,1,False,1,1,0,,,,,0.5167,
391,1904,3,True,1,False,1,1,0,,,,,0.4755,
392,1905,4,True,1,False,1,1,1,,,,,0.5759,
393,1907,4,True,1,False,1,1,1,,,,,0.576,
394,1910,4,True,1,False,1,1,0,,,,,0.4799,
395,1911,3,True,1,False,1,1,0,,,,,0.4927,
396,1913,4,True,1,False,1,1,0,,,,,0.1977,
397,1914,3,True,1,False,1,1,0,,,,,0.1964,
398,1917,3,True,1,False,1,1,0,,,,,0.4819,
399,1929,3,True,1,False,1,1,0,,,,,0.4853,
400,1930,3,True,1,False,1,1,0,,,,,0.1792,
401,1931,4,True,1,False,1,2,0,,,,,0.4777,
402,1933,3,True,1,False,1,1,0,,,,,0.4361,
403,1949,4,True,1,False,1,2,0,,,,,0.4588,
404,1956,4,True,1,False,1,1,0,,,,,0.4633,
405,1964,3,True,1,False,1,1,0,,,,,0.5836,
406,1966,4,True,1,False,1,1,0,,,,,0.4569,
407,1967,4,True,1,False,1,2,0,,,,,0.4546,
408,1968,3,True,1,False,1,1,3,,,,,0.705,
409,1976,3,True,1,False,1,1,0,,,,,0.4043,
410,1978,3,True,1,False,1,1,0,,,,,0.4308,
411,1978,4,True,1,False,1,1,0,,,,,0.4318,
412,1979,4,True,1,False,1,2,0,,,,,0.4458,
413,1980,3,True,1,False,1,1,0,,,,,0.4794,
414,1983,4,True,1,False,1,1,0,,,,,0.2337,
415,1991,3,True,1,False,1,1,0,,,,,0.4739,
416,1993,3,True,1,False,1,1,0,,,,,0.4735,
417,2012,4,True,1,False,1,2,0,,,,,0.508,
418,2017,3,True,1,False,1,1,30,,,,,2.3471,
419,2019,3,True,1,False,1,1,0,,,,,0.4787,
420,2022,3,True,1,False,1,1,0,,,,,0.4787,
421,2026,4,True,1,False,1,2,0,,,,,0.4804,
422,2031,3,True,1,False,1,1,1,,,,,0.5786,
423,2036,4,True,1,False,1,1,30,,,,,2.3374,
424,2047,4,True,1,False,1,2,0,,,,,0.4795,
425,2057,3,True,1,False,1,1,0,,,,,0.4987,
426,2061,4,True,1,False,1,1,0,,,,,0.4785,
427,2062,4,True,1,False,1,2,0,,,,,0.475,
428,2064,3,True,1,False,1,1,0,,,,,0.2567,
429,2068,4,True,1,False,1,2,2,,,,,0.6132,
430,2069,3,True,1,False,1,1,2,,,,,0.6432,
431,2072,4,True,1,False,1,1,2,,,,,0.6643,
432,2075,4,False,1,False,1,1,70,,,,,10.0393,
433,2082,4,True,1,False,1,2,0,,,,,1.0631,
434,2083,4,True,1,False,1,1,0,,,,,0.5172,
435,2084,3,True,1,False,1,1,0,,,,,0.3756,
436,2085,4,True,1,False,1,2,0,,,,,0.4133,
437,2086,4,True,1,False,1,1,0,,,,,1.3051,
438,2093,3,True,1,False,1,1,0,,,,,0.3756,
439,2094,3,True,1,False,1,1,0,,,,,0.3975,
440,2095,4,True,1,False,1,1,0,,,,,0.4647,
441,2100,4,True,1,False,1,1,0,,,,,0.284,
442,2104,4,True,1,False,1,1,0,,,,,1.6303,
443,2107,3,True,1,False,1,1,0,,,,,1.5997,
444,2107,4,True,1,False,1,1,0,,,,,1.629,
445,2117,4,True,1,False,1,2,0,,,,,1.3311,
446,2118,3,True,1,False,1,1,0,,,,,0.2146,
447,2121,3,True,1,False,1,1,0,,,,,0.712,
448,2128,4,True,1,False,1,2,0,,,,,0.8353,
449,2137,4,True,1,False,1,1,0,,,,,0.7087,
450,2141,3,True,1,False,1,1,0,,,,,0.5127,
451,2141,4,True,1,False,1,1,0,,,,,0.5164,
452,2142,4,True,1,False,1,1,0,,,,,0.479,
453,2155,4,True,1,False,1,1,0,,,,,1.3667,
454,2168,3,True,1,False,1,1,0,,,,,1.039,
455,2168,4,True,1,False,1,1,0,,,,,1.0323,
456,2177,4,True,1,False,1,1,0,,,,,0.5004,
457,2189,4,True,1,False,1,1,0,,,,,1.3739,
458,2190,4,True,1,False,1,1,0,,,,,0.7547,
459,2227,4,True,1,False,1,1,0,,,,,0.5458,
460,2233,3,True,1,False,1,1,0,,,,,0.6134,
461,2233,4,True,1,False,1,1,0,,,,,0.6543,
462,2237,3,True,1,False,1,1,0,,,,,0.6219,
463,2239,3,True,1,False,1,1,0,,,,,0.5138,
464,2243,3,True,1,False,1,1,0,,,,,1.1086,
465,2247,4,True,1,False,1,1,0,,,,,0.5562,
466,2248,3,True,1,False,1,1,0,,,,,0.5501,
467,2259,3,True,1,False,1,1,0,,,,,0.5406,
468,2260,4,True,1,False,1,1,0,,,,,0.8866,
469,2262,4,True,1,False,1,1,0,,,,,0.5434,
470,2266,4,True,1,False,1,1,0,,,,,1.7399,
471,2286,4,True,1,False,1,1,0,,,,,0.8485,
472,2287,3,True,1,False,1,1,0,,,,,1.7382,
473,2290,3,True,1,False,1,1,0,,,,,0.5085,
474,2298,3,False,1,False,1,1,155,,,,,10.0681,
475,2303,3,True,1,False,1,1,0,,,,,0.5722,
476,2310,3,True,1,False,1,1,0,,,,,0.5165,
477,2312,3,True,1,False,1,2,0,,,,,1.8347,
478,2314,3,True,1,False,1,1,0,,,,,1.1603,
479,2321,3,True,1,False,1,1,0,,,,,0.6947,
480,2331,3,True,1,False,1,2,0,,,,,0.6222,
481,2339,3,True,1,False,1,1,0,,,,,1.4841,
482,2341,3,False,1,False,1,1,147,,,,,10.036,
483,2361,3,True,1,False,1,1,0,,,,,1.5325,
484,2364,4,True,1,False,1,1,0,,,,,0.7412,
485,2373,4,True,1,False,1,1,0,,,,,0.6442,
486,2375,4,True,1,False,1,1,0,,,,,0.6801,
487,2378,3,True,1,False,1,1,0,,,,,1.0858,
