fault_index,gate_id,fault_val,ok,attempts_used,precheck_success,precheck_attempts,precheck_pi_assignments,ai_precheck_solve_time_s,ai_precheck_sim_time_s,ai_hint_solve_time_s,ai_podem_search_time_s,ai_result_code,search_backtracks_diagnostic,classic_ok,classic_result_code,classic_backtracks,classic_recursive_calls,ai_less_backtracks,ai_error,time_s,classic_time_s
5424,8571,3,False,1,False,1,72,0.3888,0.0328,0.0,2.2219,0,0,False,2,322,733,,strict no-fallback: direct AI assignment did not detect fault,22.6618,20.0105
5425,8571,4,True,1,True,1,20,0.5106,0.0337,0.0,0.5128,1,0,True,1,0,21,,,1.4706,0.4061
5426,8572,3,True,1,True,1,33,0.3557,0.0337,0.0,0.9909,1,0,True,1,0,34,,,2.0519,0.6642
5427,8572,4,True,1,True,1,20,0.5186,0.0332,0.0,0.5153,1,0,True,1,0,21,,,1.4782,0.4037
5428,8573,3,False,1,False,1,35,0.3686,0.0337,0.0,1.032,0,0,False,2,333,704,,strict no-fallback: direct AI assignment did not detect fault,21.4508,20.0088
5429,8573,4,True,1,True,1,20,0.1796,0.0661,0.0,0.5161,1,0,True,1,0,21,,,1.1871,0.4173
5430,8574,3,False,1,False,1,72,0.3614,0.0332,0.0,2.2509,0,0,False,2,318,727,,strict no-fallback: direct AI assignment did not detect fault,22.6543,20.0011
5431,8574,4,True,1,True,1,20,0.4933,0.033,0.0,0.5202,1,0,True,1,0,21,,,1.4679,0.4139
5432,8575,3,False,1,False,1,72,0.4012,0.0337,0.0,2.219,0,0,False,2,321,728,,strict no-fallback: direct AI assignment did not detect fault,22.7216,20.0602
5433,8575,4,True,1,True,1,20,0.5201,0.033,0.0,0.5126,1,0,True,1,0,21,,,1.4726,0.399
5434,8576,3,True,1,True,1,33,0.3614,0.0338,0.0,0.9742,1,0,True,1,0,34,,,2.0454,0.6686
5435,8576,4,True,1,True,1,20,0.5173,0.0339,0.0,0.5116,1,0,True,1,0,21,,,1.4845,0.4137
5436,8577,3,False,1,False,1,33,0.3634,0.0337,0.0,0.9734,0,0,True,1,10,60,,strict no-fallback: direct AI assignment did not detect fault,2.7225,1.3443
5437,8577,4,True,1,True,1,20,0.4292,0.0663,0.0,0.5129,1,0,True,1,0,21,,,1.4251,0.4088
5438,8578,3,False,1,False,1,33,0.3702,0.0331,0.0,0.9765,0,0,True,1,10,60,,strict no-fallback: direct AI assignment did not detect fault,2.7417,1.354
5439,8578,4,True,1,True,1,20,0.5121,0.0331,0.0,0.5147,1,0,True,1,0,21,,,1.4672,0.3994
5440,8579,3,False,1,False,1,72,0.0818,0.0666,0.0,2.322,0,0,False,2,317,726,,strict no-fallback: direct AI assignment did not detect fault,22.4834,20.0051
5441,8579,4,True,1,True,1,19,0.1434,0.0668,0.0,0.491,1,0,True,1,0,20,,,1.0986,0.3898
5442,8580,3,True,1,True,1,33,0.039,0.067,0.0,1.0727,1,0,True,1,0,34,,,1.8679,0.6812
5443,8580,4,True,1,True,1,19,0.1415,0.0664,0.0,0.4819,1,0,True,1,0,20,,,1.0911,0.3936
5444,8581,3,False,1,False,1,35,0.065,0.0667,0.0,1.1343,0,0,False,2,330,702,,strict no-fallback: direct AI assignment did not detect fault,21.2842,20.0107
5445,8581,4,True,1,True,1,19,0.1496,0.0676,0.0,0.4899,1,0,True,1,0,20,,,1.0957,0.3808
5446,8582,3,False,1,False,1,72,0.0704,0.0686,0.0,2.3412,0,0,False,2,315,717,,strict no-fallback: direct AI assignment did not detect fault,22.5138,20.0258
5447,8582,4,True,1,True,1,19,0.1445,0.0675,0.0,0.4888,1,0,True,1,0,20,,,1.0979,0.389
5448,8583,3,False,1,False,1,72,0.0548,0.0662,0.0,2.3073,0,0,False,2,318,727,,strict no-fallback: direct AI assignment did not detect fault,22.455,20.0189
5449,8583,4,True,1,True,1,19,0.1467,0.0653,0.0,0.4786,1,0,True,1,0,20,,,1.0866,0.3875
5450,8584,3,True,1,True,1,33,0.0375,0.067,0.0,1.0734,1,0,True,1,0,34,,,1.852,0.6664
5451,8584,4,True,1,True,1,19,0.1444,0.0679,0.0,0.4948,1,0,True,1,0,20,,,1.0989,0.3843
5452,8585,3,False,1,False,1,33,0.0371,0.0678,0.0,1.0814,0,0,True,1,10,60,,strict no-fallback: direct AI assignment did not detect fault,2.5619,1.368
5453,8585,4,True,1,True,1,19,0.1433,0.0666,0.0,0.4869,1,0,True,1,0,20,,,1.0964,0.3921
5454,8586,3,False,1,False,1,33,0.0394,0.0676,0.0,1.068,0,0,True,1,10,60,,strict no-fallback: direct AI assignment did not detect fault,2.5324,1.35
5455,8586,4,True,1,True,1,19,0.1447,0.0683,0.0,0.4893,1,0,True,1,0,20,,,1.0935,0.3834
5456,8587,3,False,1,False,1,72,0.0383,0.0667,0.0,2.3356,0,0,False,2,317,723,,strict no-fallback: direct AI assignment did not detect fault,22.4896,20.0413
5457,8587,4,True,1,True,1,19,0.1225,0.0661,0.0,0.4842,1,0,True,1,0,20,,,1.061,0.3805
5458,8588,3,True,1,True,1,33,0.0256,0.0676,0.0,1.0733,1,0,True,1,0,34,,,1.8393,0.6654
5459,8588,4,True,1,True,1,19,0.1238,0.0666,0.0,0.4885,1,0,True,1,0,20,,,1.0748,0.3882
5460,8589,3,False,1,False,1,35,0.0599,0.0661,0.0,1.14,0,0,False,2,333,704,,strict no-fallback: direct AI assignment did not detect fault,21.3105,20.0367
5461,8589,4,True,1,True,1,19,0.1236,0.0655,0.0,0.487,1,0,True,1,0,20,,,1.0625,0.3791
5462,8590,3,False,1,False,1,72,0.0479,0.0668,0.0,2.3103,0,0,False,2,321,728,,strict no-fallback: direct AI assignment did not detect fault,22.4414,20.0089
5463,8590,4,True,1,True,1,19,0.1227,0.0647,0.0,0.486,1,0,True,1,0,20,,,1.0693,0.3884
5464,8591,3,False,1,False,1,72,0.0422,0.0679,0.0,2.3658,0,0,False,2,321,729,,strict no-fallback: direct AI assignment did not detect fault,22.4974,20.014
5465,8591,4,True,1,True,1,19,0.1251,0.0662,0.0,0.4791,1,0,True,1,0,20,,,1.0666,0.3885
5466,8592,3,True,1,True,1,33,0.0231,0.066,0.0,1.0675,1,0,True,1,0,34,,,1.8323,0.668
5467,8592,4,True,1,True,1,19,0.1255,0.0665,0.0,0.4868,1,0,True,1,0,20,,,1.0815,0.3952
5468,8593,3,False,1,False,1,33,0.0235,0.0672,0.0,1.0949,0,0,True,1,10,60,,strict no-fallback: direct AI assignment did not detect fault,2.5361,1.3427
5469,8593,4,True,1,True,1,19,0.1255,0.0657,0.0,0.492,1,0,True,1,0,20,,,1.0842,0.3932
5470,8594,3,False,1,False,1,33,0.0225,0.0675,0.0,1.0765,0,0,True,1,10,60,,strict no-fallback: direct AI assignment did not detect fault,2.5234,1.3494
5471,8594,4,True,1,True,1,19,0.1246,0.0658,0.0,0.4852,1,0,True,1,0,20,,,1.0705,0.3873
5472,8595,3,False,1,False,1,72,0.0693,0.0653,0.0,2.3431,0,0,False,2,321,729,,strict no-fallback: direct AI assignment did not detect fault,22.4882,20.0031
5473,8595,4,True,1,True,1,19,0.1044,0.0664,0.0,0.4853,1,0,True,1,0,20,,,1.0467,0.3828
5474,8596,3,True,1,True,1,33,0.0221,0.0664,0.0,1.074,1,0,True,1,0,34,,,1.8383,0.6679
5475,8596,4,True,1,True,1,19,0.1118,0.0661,0.0,0.4864,1,0,True,1,0,20,,,1.0561,0.384
5476,8597,3,False,1,False,1,35,0.052,0.0672,0.0,1.146,0,0,False,2,330,699,,strict no-fallback: direct AI assignment did not detect fault,21.29,20.0173
5477,8597,4,True,1,True,1,19,0.1071,0.066,0.0,0.4855,1,0,True,1,0,20,,,1.0495,0.3834
5478,8598,3,False,1,False,1,72,0.0396,0.0656,0.0,2.3279,0,0,False,2,321,728,,strict no-fallback: direct AI assignment did not detect fault,22.4428,20.0023
5479,8598,4,True,1,True,1,19,0.108,0.0662,0.0,0.4858,1,0,True,1,0,20,,,1.053,0.3851
5480,8599,3,False,1,False,1,72,0.0455,0.0671,0.0,2.3668,0,0,False,2,317,723,,strict no-fallback: direct AI assignment did not detect fault,22.4915,20.004
5481,8599,4,True,1,True,1,19,0.1078,0.0674,0.0,0.4879,1,0,True,1,0,20,,,1.0508,0.3799
5482,8600,3,True,1,True,1,33,0.0221,0.0676,0.0,1.0892,1,0,True,1,0,34,,,1.8675,0.6812
5483,8600,4,True,1,True,1,19,0.1079,0.0678,0.0,0.4918,1,0,True,1,0,20,,,1.0636,0.3882
5484,8601,3,False,1,False,1,33,0.0228,0.0662,0.0,1.068,0,0,True,1,10,60,,strict no-fallback: direct AI assignment did not detect fault,2.5211,1.3566
5485,8601,4,True,1,True,1,19,0.1055,0.0667,0.0,0.4863,1,0,True,1,0,20,,,1.0546,0.3881
5486,8602,3,False,1,False,1,33,0.0225,0.0659,0.0,1.0767,0,0,True,1,10,60,,strict no-fallback: direct AI assignment did not detect fault,2.5235,1.3511
5487,8602,4,True,1,True,1,19,0.1108,0.0666,0.0,0.4889,1,0,True,1,0,20,,,1.0562,0.382
5488,8603,3,False,1,False,1,72,0.0473,0.0673,0.0,2.3307,0,0,False,2,321,728,,strict no-fallback: direct AI assignment did not detect fault,22.5137,20.0608
5489,8603,4,True,1,True,1,19,0.1144,0.0671,0.0,0.4783,1,0,True,1,0,20,,,1.0585,0.3912
5490,8604,3,True,1,True,1,33,0.0332,0.068,0.0,1.0684,1,0,True,1,0,34,,,1.8406,0.6635
5491,8604,4,True,1,True,1,19,0.1295,0.0657,0.0,0.4857,1,0,True,1,0,20,,,1.0815,0.3927
5492,8605,3,False,1,False,1,35,0.06,0.0685,0.0,1.145,0,0,False,2,330,699,,strict no-fallback: direct AI assignment did not detect fault,21.2953,20.0143
5493,8605,4,True,1,True,1,19,0.1207,0.0664,0.0,0.4786,1,0,True,1,0,20,,,1.062,0.3887
5494,8606,3,False,1,False,1,72,0.0662,0.0675,0.0,2.328,0,0,False,2,317,723,,strict no-fallback: direct AI assignment did not detect fault,22.5082,20.0392
5495,8606,4,True,1,True,1,19,0.1204,0.0661,0.0,0.4859,1,0,True,1,0,20,,,1.0657,0.3855
5496,8607,3,False,1,False,1,72,0.0487,0.0677,0.0,2.3374,0,0,False,2,315,722,,strict no-fallback: direct AI assignment did not detect fault,22.4674,20.0061
5497,8607,4,True,1,True,1,19,0.1161,0.0663,0.0,0.4868,1,0,True,1,0,20,,,1.0611,0.3844
5498,8608,3,True,1,True,1,33,0.0326,0.066,0.0,1.0689,1,0,True,1,0,34,,,1.8569,0.682
5499,8608,4,True,1,True,1,19,0.1163,0.0676,0.0,0.4851,1,0,True,1,0,20,,,1.071,0.3946
5500,8609,3,False,1,False,1,33,0.0329,0.0661,0.0,1.0732,0,0,True,1,10,60,,strict no-fallback: direct AI assignment did not detect fault,2.5488,1.3693
5501,8609,4,True,1,True,1,19,0.1167,0.066,0.0,0.4825,1,0,True,1,0,20,,,1.0713,0.3976
5502,8610,3,False,1,False,1,33,0.0327,0.0661,0.0,1.0721,0,0,True,1,10,60,,strict no-fallback: direct AI assignment did not detect fault,2.5372,1.3586
5503,8610,4,True,1,True,1,19,0.1146,0.0662,0.0,0.4873,1,0,True,1,0,20,,,1.0645,0.3889
5504,8611,3,False,1,False,1,88,0.0886,0.0667,0.0,2.8625,0,0,False,2,310,724,,strict no-fallback: direct AI assignment did not detect fault,23.036,20.0108
5505,8611,4,True,1,True,1,20,0.1181,0.0329,0.0,0.5163,1,0,True,1,0,21,,,1.0775,0.4026
5506,8612,3,True,1,True,1,33,0.0736,0.0678,0.0,1.0766,1,0,True,1,0,34,,,1.9063,0.6805
5507,8612,4,True,1,True,1,19,0.1226,0.0342,0.0,0.4816,1,0,True,1,0,20,,,1.0481,0.4022
5508,8613,3,False,1,False,1,35,0.0946,0.0693,0.0,1.1308,0,0,False,2,328,695,,strict no-fallback: direct AI assignment did not detect fault,21.3152,20.013
5509,8613,4,True,1,True,1,19,0.1209,0.0342,0.0,0.4923,1,0,True,1,0,20,,,1.048,0.3925
5510,8614,3,False,1,False,1,72,0.112,0.0681,0.0,2.3596,0,0,False,2,314,713,,strict no-fallback: direct AI assignment did not detect fault,22.5636,20.0164
5511,8614,4,True,1,True,1,19,0.1188,0.0329,0.0,0.4838,1,0,True,1,0,20,,,1.0301,0.3866
5512,8615,3,False,1,False,1,72,0.0865,0.0661,0.0,2.3567,0,0,False,2,317,723,,strict no-fallback: direct AI assignment did not detect fault,22.5343,20.0175
5513,8615,4,True,1,True,1,19,0.1162,0.0335,0.0,0.4914,1,0,True,1,0,20,,,1.0374,0.3887
5514,8616,3,True,1,True,1,33,0.0721,0.0651,0.0,1.0603,1,0,True,1,0,34,,,1.8901,0.6852
5515,8616,4,True,1,True,1,19,0.1182,0.034,0.0,0.4931,1,0,True,1,0,20,,,1.0301,0.3775
5516,8617,3,False,1,False,1,33,0.0718,0.0648,0.0,1.0701,0,0,True,1,10,60,,strict no-fallback: direct AI assignment did not detect fault,2.5805,1.3664
5517,8617,4,True,1,True,1,19,0.1175,0.0327,0.0,0.4792,1,0,True,1,0,20,,,1.0358,0.3991
5518,8618,3,False,1,False,1,33,0.0718,0.0658,0.0,1.0754,0,0,True,1,10,60,,strict no-fallback: direct AI assignment did not detect fault,2.589,1.3686
5519,8618,4,True,1,True,1,19,0.1166,0.0328,0.0,0.4957,1,0,True,1,0,20,,,1.0473,0.3949
5520,8619,3,False,1,False,1,88,0.1158,0.0661,0.0,2.8369,0,0,False,2,311,727,,strict no-fallback: direct AI assignment did not detect fault,23.0545,20.028
5521,8619,4,True,1,True,1,20,0.0845,0.0679,0.0,0.5221,1,0,True,1,1,24,,,1.1905,0.5081
5522,8620,3,True,1,True,1,33,0.0798,0.0657,0.0,1.0733,1,0,True,1,0,34,,,1.8884,0.6619
5523,8620,4,True,1,True,1,19,0.0794,0.0655,0.0,0.4857,1,0,True,1,1,23,,,1.1165,0.4784
5524,8621,3,False,1,False,1,35,0.0969,0.0652,0.0,1.1282,0,0,False,2,330,699,,strict no-fallback: direct AI assignment did not detect fault,21.3078,20.0102
5525,8621,4,True,1,True,1,19,0.0807,0.0658,0.0,0.4904,1,0,True,1,1,23,,,1.111,0.4663
5526,8622,3,False,1,False,1,72,0.1147,0.0663,0.0,2.3544,0,0,False,2,315,717,,strict no-fallback: direct AI assignment did not detect fault,22.5692,20.0264
5527,8622,4,True,1,True,1,19,0.0811,0.0666,0.0,0.4857,1,0,True,1,1,23,,,1.1087,0.4675
5528,8623,3,False,1,False,1,72,0.0963,0.0669,0.0,2.3253,0,0,False,2,317,724,,strict no-fallback: direct AI assignment did not detect fault,22.5094,20.0133
5529,8623,4,True,1,True,1,19,0.079,0.0663,0.0,0.4917,1,0,True,1,1,23,,,1.1235,0.4786
5530,8624,3,True,1,True,1,33,0.0802,0.0684,0.0,1.0806,1,0,True,1,0,34,,,1.9041,0.6673
5531,8624,4,True,1,True,1,19,0.0795,0.0675,0.0,0.4998,1,0,True,1,1,23,,,1.1444,0.4901
5532,8625,3,False,1,False,1,33,0.084,0.0674,0.0,1.0786,0,0,True,1,10,60,,strict no-fallback: direct AI assignment did not detect fault,2.6023,1.3644
5533,8625,4,True,1,True,1,19,0.0781,0.0678,0.0,0.4872,1,0,True,1,1,23,,,1.1236,0.4831
5534,8626,3,False,1,False,1,33,0.0804,0.0659,0.0,1.0763,0,0,True,1,10,60,,strict no-fallback: direct AI assignment did not detect fault,2.5859,1.3559
5535,8626,4,True,1,True,1,19,0.0828,0.0661,0.0,0.4918,1,0,True,1,1,23,,,1.129,0.4806
5536,8627,3,False,1,False,1,88,0.0703,0.0657,0.0,2.8335,0,0,False,2,310,724,,strict no-fallback: direct AI assignment did not detect fault,22.9868,20.01
5537,8627,4,True,1,True,1,20,0.1641,0.0663,0.0,0.5222,1,0,True,1,1,24,,,1.2586,0.4986
5538,8628,3,True,1,True,1,33,0.0504,0.0666,0.0,1.0734,1,0,True,1,0,34,,,1.8715,0.6737
5539,8628,4,True,1,True,1,19,0.1556,0.0669,0.0,0.4875,1,0,True,1,1,23,,,1.1906,0.4732
5540,8629,3,False,1,False,1,35,0.0667,0.0654,0.0,1.1361,0,0,False,2,328,698,,strict no-fallback: direct AI assignment did not detect fault,21.2763,20.0003
5541,8629,4,True,1,True,1,19,0.1583,0.0673,0.0,0.4928,1,0,True,1,1,23,,,1.1981,0.472
5542,8630,3,False,1,False,1,72,0.0658,0.066,0.0,2.3126,0,0,False,2,317,725,,strict no-fallback: direct AI assignment did not detect fault,22.4656,20.0138
5543,8630,4,True,1,True,1,19,0.1629,0.0669,0.0,0.4821,1,0,True,1,1,23,,,1.1952,0.4756
5544,8631,3,False,1,False,1,72,0.0726,0.0668,0.0,2.3394,0,0,False,2,317,723,,strict no-fallback: direct AI assignment did not detect fault,22.4866,20.0004
5545,8631,4,True,1,True,1,19,0.1587,0.0665,0.0,0.4881,1,0,True,1,1,23,,,1.2021,0.481
5546,8632,3,True,1,True,1,33,0.0496,0.0657,0.0,1.0803,1,0,True,1,0,34,,,1.8594,0.6561
5547,8632,4,True,1,True,1,19,0.1598,0.0658,0.0,0.4844,1,0,True,1,1,23,,,1.1837,0.4663
5548,8633,3,False,1,False,1,33,0.0493,0.0667,0.0,1.0648,0,0,True,1,10,60,,strict no-fallback: direct AI assignment did not detect fault,2.5463,1.3582
5549,8633,4,True,1,True,1,19,0.1663,0.0669,0.0,0.4959,1,0,True,1,1,23,,,1.2033,0.4661
5550,8634,3,False,1,False,1,33,0.0512,0.0672,0.0,1.097,0,0,True,1,10,60,,strict no-fallback: direct AI assignment did not detect fault,2.5795,1.3564
5551,8634,4,True,1,True,1,19,0.1589,0.0666,0.0,0.4908,1,0,True,1,1,23,,,1.1886,0.4641
5552,8635,3,False,1,False,1,88,0.0673,0.0665,0.0,2.8761,0,0,False,2,308,717,,strict no-fallback: direct AI assignment did not detect fault,23.0396,20.0219
5553,8635,4,True,1,True,1,20,0.0948,0.0337,0.0,0.5241,1,0,True,1,1,24,,,1.1553,0.4953
5554,8636,3,True,1,True,1,33,0.0513,0.0676,0.0,1.0853,1,0,True,1,0,34,,,1.8897,0.6777
5555,8636,4,True,1,True,1,19,0.0944,0.0333,0.0,0.4926,1,0,True,1,1,23,,,1.0966,0.4688
5556,8637,3,False,1,False,1,35,0.0763,0.0666,0.0,1.1454,0,0,False,2,331,703,,strict no-fallback: direct AI assignment did not detect fault,21.2983,20.0026
5557,8637,4,True,1,True,1,19,0.1016,0.0338,0.0,0.4913,1,0,True,1,1,23,,,1.1019,0.4677
5558,8638,3,False,1,False,1,72,0.0692,0.0666,0.0,2.3365,0,0,False,2,321,728,,strict no-fallback: direct AI assignment did not detect fault,22.5471,20.0674
5559,8638,4,True,1,True,1,19,0.095,0.0337,0.0,0.4894,1,0,True,1,1,23,,,1.095,0.4694
5560,8639,3,False,1,False,1,72,0.0652,0.068,0.0,2.352,0,0,False,2,318,727,,strict no-fallback: direct AI assignment did not detect fault,22.5311,20.0384
5561,8639,4,True,1,True,1,19,0.0968,0.0335,0.0,0.4918,1,0,True,1,1,23,,,1.0955,0.4659
5562,8640,3,True,1,True,1,33,0.0507,0.0666,0.0,1.08,1,0,True,1,0,34,,,1.8714,0.6667
5563,8640,4,True,1,True,1,19,0.0941,0.0337,0.0,0.491,1,0,True,1,1,23,,,1.0991,0.4729
5564,8641,3,False,1,False,1,33,0.0519,0.0663,0.0,1.0789,0,0,True,1,10,60,,strict no-fallback: direct AI assignment did not detect fault,2.5651,1.3608
5565,8641,4,True,1,True,1,19,0.0923,0.034,0.0,0.4945,1,0,True,1,1,23,,,1.1003,0.4717
5566,8642,3,False,1,False,1,33,0.0501,0.0654,0.0,1.0708,0,0,True,1,10,60,,strict no-fallback: direct AI assignment did not detect fault,2.5513,1.3574
5567,8642,4,True,1,True,1,19,0.0975,0.0337,0.0,0.49,1,0,True,1,1,23,,,1.1002,0.4712
5568,8643,3,True,1,True,1,19,0.1291,0.0664,0.0,0.5219,1,0,True,1,0,20,,,1.1123,0.3875
5569,8643,4,False,1,False,1,34,0.1103,0.066,0.0,1.0927,0,0,False,2,334,708,,strict no-fallback: direct AI assignment did not detect fault,21.2773,20.0008
5570,8644,3,True,1,True,1,19,0.1695,0.0327,0.0,0.5175,1,0,True,1,0,20,,,1.1284,0.4011
5571,8644,4,False,1,False,1,34,0.0793,0.0667,0.0,1.1166,0,0,False,2,334,708,,strict no-fallback: direct AI assignment did not detect fault,21.3074,20.0374
5572,8645,3,True,1,True,1,19,0.1534,0.0341,0.0,0.5167,1,0,True,1,0,20,,,1.0999,0.3878
5573,8645,4,True,1,True,1,27,0.0879,0.0664,0.0,0.8797,1,0,True,1,0,28,,,1.5872,0.5459
5574,8646,3,True,1,True,1,19,0.1447,0.0343,0.0,0.5158,1,0,True,1,0,20,,,1.0886,0.3859
5575,8646,4,True,1,True,1,27,0.0874,0.0678,0.0,0.8838,1,0,True,1,0,28,,,1.5962,0.5497
5576,8647,3,False,1,False,1,88,0.0935,0.0668,0.0,2.8427,0,0,False,2,314,728,,strict no-fallback: direct AI assignment did not detect fault,23.0537,20.0431
5577,8647,4,True,1,True,1,19,0.1695,0.0663,0.0,0.4841,1,0,True,1,0,20,,,1.1299,0.4022
5578,8648,3,True,1,True,1,33,0.0614,0.0665,0.0,1.0703,1,0,True,1,0,34,,,1.8662,0.6601
5579,8648,4,True,1,True,1,18,0.1653,0.0648,0.0,0.4495,1,0,True,1,0,19,,,1.067,0.3797
5580,8649,3,False,1,False,1,35,0.0746,0.066,0.0,1.1446,0,0,False,2,328,698,,strict no-fallback: direct AI assignment did not detect fault,21.2962,20.0035
5581,8649,4,True,1,True,1,18,0.1731,0.0656,0.0,0.4459,1,0,True,1,0,19,,,1.0679,0.3758
5582,8650,3,False,1,False,1,72,0.1132,0.0687,0.0,2.3662,0,0,False,2,314,715,,strict no-fallback: direct AI assignment did not detect fault,22.567,20.0112
5583,8650,4,True,1,True,1,18,0.1766,0.0684,0.0,0.4501,1,0,True,1,0,19,,,1.0653,0.3627
5584,8651,3,False,1,False,1,72,0.0777,0.0667,0.0,2.3327,0,0,False,2,321,728,,strict no-fallback: direct AI assignment did not detect fault,22.509,20.0243
5585,8651,4,True,1,True,1,18,0.1685,0.0656,0.0,0.4477,1,0,True,1,0,19,,,1.0583,0.3691
5586,8652,3,True,1,True,1,33,0.0609,0.0675,0.0,1.0756,1,0,True,1,0,34,,,1.8811,0.6694
5587,8652,4,True,1,True,1,18,0.1681,0.0685,0.0,0.4548,1,0,True,1,0,19,,,1.0658,0.3668
5588,8653,3,False,1,False,1,33,0.0625,0.0669,0.0,1.0755,0,0,True,1,10,60,,strict no-fallback: direct AI assignment did not detect fault,2.5612,1.3489
5589,8653,4,True,1,True,1,18,0.1651,0.0664,0.0,0.4479,1,0,True,1,0,19,,,1.0545,0.3676
5590,8654,3,False,1,False,1,33,0.0594,0.0655,0.0,1.0614,0,0,True,1,10,60,,strict no-fallback: direct AI assignment did not detect fault,2.5616,1.368
5591,8654,4,True,1,True,1,18,0.1664,0.0661,0.0,0.4501,1,0,True,1,0,19,,,1.0553,0.3653
5592,8655,3,False,1,False,1,88,0.0778,0.0655,0.0,2.8061,0,0,False,2,314,728,,strict no-fallback: direct AI assignment did not detect fault,22.9776,20.0204
5593,8655,4,True,1,True,1,23,0.0617,0.0677,0.0,0.6145,1,0,True,1,0,24,,,1.2161,0.4645
5594,8656,3,True,1,True,1,33,0.0596,0.0663,0.0,1.0642,1,0,True,1,0,34,,,1.8665,0.6689
5595,8656,4,True,1,True,1,22,0.0612,0.0663,0.0,0.5736,1,0,True,1,0,23,,,1.1681,0.4595
5596,8657,3,False,1,False,1,35,0.1094,0.066,0.0,1.1419,0,0,False,2,328,698,,strict no-fallback: direct AI assignment did not detect fault,21.3442,20.0194
5597,8657,4,True,1,True,1,22,0.0633,0.0678,0.0,0.5796,1,0,True,1,0,23,,,1.1798,0.4615
5598,8658,3,False,1,False,1,72,0.0749,0.0667,0.0,2.334,0,0,False,2,317,726,,strict no-fallback: direct AI assignment did not detect fault,22.4947,20.0116
5599,8658,4,True,1,True,1,22,0.0623,0.0666,0.0,0.5794,1,0,True,1,0,23,,,1.1647,0.4488
5600,8659,3,False,1,False,1,72,0.0779,0.0669,0.0,2.3064,0,0,False,2,317,726,,strict no-fallback: direct AI assignment did not detect fault,22.4784,20.0193
5601,8659,4,True,1,True,1,22,0.065,0.0659,0.0,0.5827,1,0,True,1,0,23,,,1.1701,0.4485
5602,8660,3,True,1,True,1,33,0.0628,0.0649,0.0,1.0559,1,0,True,1,0,34,,,1.8782,0.6872
5603,8660,4,True,1,True,1,22,0.0606,0.0649,0.0,0.5727,1,0,True,1,0,23,,,1.1635,0.4577
5604,8661,3,False,1,False,1,33,0.0613,0.0648,0.0,1.0674,0,0,True,1,10,60,,strict no-fallback: direct AI assignment did not detect fault,2.5574,1.3566
5605,8661,4,True,1,True,1,22,0.0604,0.0637,0.0,0.579,1,0,True,1,0,23,,,1.1596,0.4488
5606,8662,3,False,1,False,1,33,0.0597,0.0647,0.0,1.0763,0,0,True,1,10,60,,strict no-fallback: direct AI assignment did not detect fault,2.5619,1.3535
5607,8662,4,True,1,True,1,22,0.0657,0.0648,0.0,0.5735,1,0,True,1,0,23,,,1.1528,0.4412
5608,8663,3,False,1,False,1,88,0.0767,0.0657,0.0,2.8251,0,0,False,2,314,728,,strict no-fallback: direct AI assignment did not detect fault,23.0439,20.0688
5609,8663,4,True,1,True,1,22,0.1725,0.0322,0.0,0.5775,1,0,True,1,0,23,,,1.2357,0.4462
5610,8664,3,True,1,True,1,33,0.042,0.0642,0.0,1.0602,1,0,True,1,0,34,,,1.8394,0.6657
5611,8664,4,True,1,True,1,21,0.1692,0.0321,0.0,0.5381,1,0,True,1,0,22,,,1.1787,0.4319
5612,8665,3,False,1,False,1,35,0.0481,0.0639,0.0,1.1175,0,0,False,2,330,700,,strict no-fallback: direct AI assignment did not detect fault,21.242,20.005
5613,8665,4,True,1,True,1,21,0.1668,0.0319,0.0,0.5368,1,0,True,1,0,22,,,1.1634,0.4208
5614,8666,3,False,1,False,1,72,0.0717,0.0652,0.0,2.3385,0,0,False,2,321,728,,strict no-fallback: direct AI assignment did not detect fault,22.5537,20.0708
5615,8666,4,True,1,True,1,21,0.167,0.0341,0.0,0.5592,1,0,True,1,0,22,,,1.2005,0.433
5616,8667,3,False,1,False,1,72,0.0639,0.0649,0.0,2.3178,0,0,False,2,321,728,,strict no-fallback: direct AI assignment did not detect fault,22.531,20.0772
5617,8667,4,True,1,True,1,21,0.1688,0.0318,0.0,0.5495,1,0,True,1,0,22,,,1.1761,0.4176
5618,8668,3,True,1,True,1,33,0.0436,0.0658,0.0,1.0828,1,0,True,1,0,34,,,1.8666,0.6669
5619,8668,4,True,1,True,1,21,0.1716,0.0328,0.0,0.5623,1,0,True,1,0,22,,,1.1969,0.4227
5620,8669,3,False,1,False,1,33,0.0424,0.067,0.0,1.0795,0,0,True,1,10,60,,strict no-fallback: direct AI assignment did not detect fault,2.5463,1.3496
5621,8669,4,True,1,True,1,21,0.1705,0.0325,0.0,0.5458,1,0,True,1,0,22,,,1.1852,0.4287
5622,8670,3,False,1,False,1,33,0.0426,0.0666,0.0,1.0835,0,0,True,1,10,60,,strict no-fallback: direct AI assignment did not detect fault,2.5619,1.3615
5623,8670,4,True,1,True,1,21,0.1702,0.0331,0.0,0.5558,1,0,True,1,0,22,,,1.1937,0.4269
5624,8671,3,False,1,False,1,88,0.0627,0.0651,0.0,2.8341,0,0,False,2,314,728,,strict no-fallback: direct AI assignment did not detect fault,23.0399,20.0706
5625,8671,4,True,1,True,1,22,0.1748,0.035,0.0,0.5834,1,0,True,1,0,23,,,1.2389,0.4379
