fault_index,gate_id,fault_val,ok,attempts_used,precheck_success,precheck_attempts,precheck_pi_assignments,ai_precheck_solve_time_s,ai_precheck_sim_time_s,ai_hint_solve_time_s,ai_podem_search_time_s,ai_result_code,search_backtracks_diagnostic,classic_ok,classic_result_code,classic_backtracks,classic_recursive_calls,ai_less_backtracks,ai_error,time_s,classic_time_s
73,37,4,True,0,False,0,0,0.0,0.0,0.0,0.8279,1,0,True,1,0,42,,,0.8279,0.8279
74,38,3,True,0,False,0,0,0.0,0.0,0.0,0.1369,1,0,True,1,0,7,,,0.1369,0.1369
75,38,4,True,0,False,0,0,0.0,0.0,0.0,0.1492,1,0,True,1,0,7,,,0.1492,0.1492
76,39,3,True,0,False,0,0,0.0,0.0,0.0,0.0788,1,0,True,1,0,4,,,0.0788,0.0788
77,39,4,True,0,False,0,0,0.0,0.0,0.0,0.0757,1,0,True,1,0,4,,,0.0757,0.0757
78,40,3,True,0,False,0,0,0.0,0.0,0.0,0.2173,1,0,True,1,0,11,,,0.2173,0.2173
79,40,4,True,0,False,0,0,0.0,0.0,0.0,0.2207,1,0,True,1,0,11,,,0.2207,0.2207
80,41,3,True,0,False,0,0,0.0,0.0,0.0,0.0778,1,0,True,1,0,4,,,0.0778,0.0778
81,41,4,True,0,False,0,0,0.0,0.0,0.0,0.0911,1,0,True,1,0,4,,,0.0911,0.0911
82,42,3,True,0,False,0,0,0.0,0.0,0.0,0.2327,1,0,True,1,0,11,,,0.2327,0.2327
83,42,4,True,0,False,0,0,0.0,0.0,0.0,0.23,1,0,True,1,0,11,,,0.23,0.23
84,43,3,True,0,False,0,0,0.0,0.0,0.0,0.2406,1,0,True,1,0,11,,,0.2406,0.2406
85,43,4,True,0,False,0,0,0.0,0.0,0.0,0.2164,1,0,True,1,0,11,,,0.2164,0.2164
86,44,3,True,0,False,0,0,0.0,0.0,0.0,0.0949,1,0,True,1,0,5,,,0.0949,0.0949
87,44,4,True,0,False,0,0,0.0,0.0,0.0,0.1007,1,0,True,1,0,5,,,0.1007,0.1007
88,45,3,True,0,False,0,0,0.0,0.0,0.0,0.0824,1,0,True,1,0,4,,,0.0824,0.0824
89,45,4,True,0,False,0,0,0.0,0.0,0.0,0.0799,1,0,True,1,0,4,,,0.0799,0.0799
90,46,3,True,0,False,0,0,0.0,0.0,0.0,0.0553,1,0,True,1,0,3,,,0.0553,0.0553
91,46,4,True,0,False,0,0,0.0,0.0,0.0,0.0715,1,0,True,1,0,3,,,0.0715,0.0715
92,47,3,True,0,False,0,0,0.0,0.0,0.0,0.0543,1,0,True,1,0,3,,,0.0543,0.0543
93,47,4,True,0,False,0,0,0.0,0.0,0.0,0.072,1,0,True,1,0,3,,,0.072,0.072
94,48,3,True,0,False,0,0,0.0,0.0,0.0,0.2177,1,0,True,1,0,11,,,0.2177,0.2177
95,48,4,True,0,False,0,0,0.0,0.0,0.0,0.2169,1,0,True,1,0,11,,,0.2169,0.2169
96,49,3,True,0,False,0,0,0.0,0.0,0.0,0.0829,1,0,True,1,0,4,,,0.0829,0.0829
97,49,4,True,0,False,0,0,0.0,0.0,0.0,0.0801,1,0,True,1,0,4,,,0.0801,0.0801
98,50,3,True,0,False,0,0,0.0,0.0,0.0,0.0826,1,0,True,1,0,4,,,0.0826,0.0826
99,50,4,True,0,False,0,0,0.0,0.0,0.0,0.0759,1,0,True,1,0,4,,,0.0759,0.0759
100,51,3,True,0,False,0,0,0.0,0.0,0.0,0.0925,1,0,True,1,0,4,,,0.0925,0.0925
101,51,4,True,0,False,0,0,0.0,0.0,0.0,0.0844,1,0,True,1,0,4,,,0.0844,0.0844
102,52,3,True,0,False,0,0,0.0,0.0,0.0,0.0878,1,0,True,1,0,4,,,0.0878,0.0878
103,52,4,True,0,False,0,0,0.0,0.0,0.0,0.0748,1,0,True,1,0,4,,,0.0748,0.0748
104,53,3,True,0,False,0,0,0.0,0.0,0.0,0.0932,1,0,True,1,0,5,,,0.0932,0.0932
105,53,4,True,0,False,0,0,0.0,0.0,0.0,0.095,1,0,True,1,0,5,,,0.095,0.095
106,54,3,True,0,False,0,0,0.0,0.0,0.0,0.0974,1,0,True,1,0,5,,,0.0974,0.0974
107,54,4,True,0,False,0,0,0.0,0.0,0.0,0.1016,1,0,True,1,0,5,,,0.1016,0.1016
108,55,3,True,0,False,0,0,0.0,0.0,0.0,0.0951,1,0,True,1,0,5,,,0.0951,0.0951
109,55,4,True,0,False,0,0,0.0,0.0,0.0,0.0945,1,0,True,1,0,5,,,0.0945,0.0945
110,56,3,True,0,False,0,0,0.0,0.0,0.0,0.102,1,0,True,1,0,5,,,0.102,0.102
111,56,4,True,0,False,0,0,0.0,0.0,0.0,0.1071,1,0,True,1,0,5,,,0.1071,0.1071
112,57,3,True,0,False,0,0,0.0,0.0,0.0,0.097,1,0,True,1,0,5,,,0.097,0.097
113,57,4,True,0,False,0,0,0.0,0.0,0.0,0.1008,1,0,True,1,0,5,,,0.1008,0.1008
114,58,3,True,0,False,0,0,0.0,0.0,0.0,0.0997,1,0,True,1,0,5,,,0.0997,0.0997
115,58,4,True,0,False,0,0,0.0,0.0,0.0,0.095,1,0,True,1,0,5,,,0.095,0.095
116,59,3,True,0,False,0,0,0.0,0.0,0.0,0.1018,1,0,True,1,0,5,,,0.1018,0.1018
117,59,4,True,0,False,0,0,0.0,0.0,0.0,0.0969,1,0,True,1,0,5,,,0.0969,0.0969
118,60,3,True,0,False,0,0,0.0,0.0,0.0,0.0979,1,0,True,1,0,5,,,0.0979,0.0979
119,60,4,True,0,False,0,0,0.0,0.0,0.0,0.0991,1,0,True,1,0,5,,,0.0991,0.0991
