fault_index,gate_id,fault_val,ok,attempts_used,precheck_success,precheck_attempts,precheck_pi_assignments,ai_precheck_solve_time_s,ai_precheck_sim_time_s,ai_hint_solve_time_s,ai_podem_search_time_s,ai_result_code,search_backtracks_diagnostic,classic_ok,classic_result_code,classic_backtracks,classic_recursive_calls,ai_less_backtracks,ai_error,time_s,classic_time_s
87,44,4,True,0,False,0,0,0.0,0.0,0.0,0.0952,1,0,True,1,0,5,,,0.0952,0.0952
88,45,3,True,0,False,0,0,0.0,0.0,0.0,0.0822,1,0,True,1,0,4,,,0.0822,0.0822
89,45,4,True,0,False,0,0,0.0,0.0,0.0,0.0767,1,0,True,1,0,4,,,0.0767,0.0767
90,46,3,True,0,False,0,0,0.0,0.0,0.0,0.0549,1,0,True,1,0,3,,,0.0549,0.0549
91,46,4,True,0,False,0,0,0.0,0.0,0.0,0.0551,1,0,True,1,0,3,,,0.0551,0.0551
92,47,3,True,0,False,0,0,0.0,0.0,0.0,0.0559,1,0,True,1,0,3,,,0.0559,0.0559
93,47,4,True,0,False,0,0,0.0,0.0,0.0,0.0667,1,0,True,1,0,3,,,0.0667,0.0667
94,48,3,True,0,False,0,0,0.0,0.0,0.0,0.2392,1,0,True,1,0,11,,,0.2392,0.2392
95,48,4,True,0,False,0,0,0.0,0.0,0.0,0.2285,1,0,True,1,0,11,,,0.2285,0.2285
96,49,3,True,0,False,0,0,0.0,0.0,0.0,0.0784,1,0,True,1,0,4,,,0.0784,0.0784
97,49,4,True,0,False,0,0,0.0,0.0,0.0,0.0759,1,0,True,1,0,4,,,0.0759,0.0759
98,50,3,True,0,False,0,0,0.0,0.0,0.0,0.0771,1,0,True,1,0,4,,,0.0771,0.0771
99,50,4,True,0,False,0,0,0.0,0.0,0.0,0.0766,1,0,True,1,0,4,,,0.0766,0.0766
100,51,3,True,0,False,0,0,0.0,0.0,0.0,0.0789,1,0,True,1,0,4,,,0.0789,0.0789
101,51,4,True,0,False,0,0,0.0,0.0,0.0,0.076,1,0,True,1,0,4,,,0.076,0.076
102,52,3,True,0,False,0,0,0.0,0.0,0.0,0.0778,1,0,True,1,0,4,,,0.0778,0.0778
103,52,4,True,0,False,0,0,0.0,0.0,0.0,0.077,1,0,True,1,0,4,,,0.077,0.077
104,53,3,True,0,False,0,0,0.0,0.0,0.0,0.0977,1,0,True,1,0,5,,,0.0977,0.0977
105,53,4,True,0,False,0,0,0.0,0.0,0.0,0.097,1,0,True,1,0,5,,,0.097,0.097
106,54,3,True,0,False,0,0,0.0,0.0,0.0,0.0979,1,0,True,1,0,5,,,0.0979,0.0979
